Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,2108,41640,11892,5676
,,,,,,,,2109,40860,11668,5572
,,,,,,,,2110,38240,10920,5212
,,,,,,,,2111,34448,9836,4696
,,,,,,,,2112,31140,8896,4244
,,,,,,,,2113,28996,8280,3952
,,,,,,,,2114,27852,7956,3796
,,,,,,,,2115,27344,7812,3728
,,,,,,,,2116,27248,7780,3716
,,,,,,,,2117,28088,8020,3828
,,,,,,,,2118,30820,8804,4200
,,,,,,,,2119,35684,10192,4864
,,,,,,,,2120,38472,10988,5244
,,,,,,,,2121,38984,11132,5312
,,,,,,,,2122,39068,11160,5328
,,,,,,,,2123,39152,11180,5336
,,,,,,,,2124,38852,11096,5296
,,,,,,,,2125,38184,10904,5208
,,,,,,,,2126,37776,10788,5152
,,,,,,,,2127,37020,10572,5048
,,,,,,,,2128,36328,10376,4952
,,,,,,,,2129,36052,10296,4916
,,,,,,,,2130,36028,10288,4912
,,,,,,,,2131,36248,10352,4944
,,,,,,,,2132,38256,10924,5216
,,,,,,,,2133,38248,10920,5212
,,,,,,,,2134,36508,10428,4976
,,,,,,,,2135,33744,9636,4600
,,,,,,,,2136,30724,8772,4188
,,,,,,,,2137,28348,8096,3864
,,,,,,,,2138,27048,7724,3688
,,,,,,,,2139,26384,7532,3596
,,,,,,,,2140,26184,7476,3568
,,,,,,,,2141,26396,7540,3596
,,,,,,,,2142,27384,7820,3736
,,,,,,,,2143,29192,8336,3976
,,,,,,,,2144,31716,9056,4324
,,,,,,,,2145,34592,9876,4716
,,,,,,,,2146,36340,10376,4952
,,,,,,,,2147,37336,10660,5088
,,,,,,,,2148,37508,10712,5112
,,,,,,,,2149,37184,10620,5068
,,,,,,,,2150,36332,10376,4952
,,,,,,,,2151,35536,10148,4848
,,,,,,,,2152,35036,10008,4776
,,,,,,,,2153,35092,10020,4784
,,,,,,,,2154,35544,10152,4848
,,,,,,,,2155,35924,10256,4896
,,,,,,,,2156,37456,10700,5108
,,,,,,,,2157,37288,10648,5084
,,,,,,,,2158,35800,10224,4880
,,,,,,,,2159,33556,9584,4576
,,,,,,,,2160,30964,8844,4220
,,,,,,,,2161,28896,8252,3936
,,,,,,,,2162,27612,7884,3764
,,,,,,,,2163,26996,7712,3680
,,,,,,,,2164,26756,7640,3648
,,,,,,,,2165,26872,7672,3664
,,,,,,,,2166,27624,7892,3764
,,,,,,,,2167,28740,8208,3916
,,,,,,,,2168,30384,8676,4140
,,,,,,,,2169,32460,9272,4424
,,,,,,,,2170,33800,9656,4608
,,,,,,,,2171,34308,9796,4676
,,,,,,,,2172,34396,9820,4688
,,,,,,,,2173,34376,9816,4684
,,,,,,,,2174,34160,9756,4656
,,,,,,,,2175,33936,9692,4624
,,,,,,,,2176,34136,9748,4652
,,,,,,,,2177,35128,10032,4788
,,,,,,,,2178,36612,10456,4992
,,,,,,,,2179,37688,10764,5136
,,,,,,,,2180,38944,11120,5312
,,,,,,,,2181,37956,10840,5172
,,,,,,,,2182,35488,10136,4840
,,,,,,,,2183,32328,9232,4404
,,,,,,,,2184,29420,8400,4012
,,,,,,,,2185,27504,7852,3748
,,,,,,,,2186,26456,7556,3608
,,,,,,,,2187,26068,7444,3552
,,,,,,,,2188,26128,7460,3560
,,,,,,,,2189,27064,7732,3688
,,,,,,,,2190,30092,8592,4100
,,,,,,,,2191,35264,10072,4808
,,,,,,,,2192,38356,10956,5232
,,,,,,,,2193,39276,11220,5352
,,,,,,,,2194,39664,11328,5408
,,,,,,,,2195,39860,11384,5432
,,,,,,,,2196,39568,11300,5392
,,,,,,,,2197,39004,11140,5316
,,,,,,,,2198,38588,11020,5260
,,,,,,,,2199,37884,10816,5164
,,,,,,,,2200,37328,10660,5088
,,,,,,,,2201,37300,10652,5088
,,,,,,,,2202,37832,10804,5156
,,,,,,,,2203,38228,10920,5208
,,,,,,,,2204,40340,11520,5500
,,,,,,,,2205,40516,11572,5524
,,,,,,,,2206,38084,10876,5192
,,,,,,,,2207,34396,9820,4688
,,,,,,,,2208,30944,8836,4220
,,,,,,,,2209,28812,8228,3928
,,,,,,,,2210,27728,7916,3780
,,,,,,,,2211,27276,7792,3716
,,,,,,,,2212,27328,7804,3724
,,,,,,,,2213,28308,8084,3856
,,,,,,,,2214,31320,8944,4268
,,,,,,,,2215,36336,10376,4952
,,,,,,,,2216,39072,11160,5328
,,,,,,,,2217,39320,11228,5360
,,,,,,,,2218,39260,11212,5352
,,,,,,,,2219,39196,11192,5344
,,,,,,,,2220,38856,11096,5296
,,,,,,,,2221,38340,10948,5228
,,,,,,,,2222,37916,10828,5168
,,,,,,,,2223,37348,10664,5092
,,,,,,,,2224,36960,10556,5040
,,,,,,,,2225,36932,10548,5036
,,,,,,,,2226,37292,10648,5084
,,,,,,,,2227,37656,10756,5132
,,,,,,,,2228,39748,11352,5420
,,,,,,,,2229,39976,11420,5452
,,,,,,,,2230,37332,10660,5088
,,,,,,,,2231,33556,9584,4576
,,,,,,,,2232,30108,8596,4104
,,,,,,,,2233,27840,7952,3796
,,,,,,,,2234,26716,7632,3640
,,,,,,,,2235,26136,7464,3564
,,,,,,,,2236,26052,7440,3552
,,,,,,,,2237,26816,7656,3652
,,,,,,,,2238,29644,8468,4040
,,,,,,,,2239,34508,9856,4704
,,,,,,,,2240,37256,10640,5080
,,,,,,,,2241,37728,10776,5144
,,,,,,,,2242,37840,10808,5160
,,,,,,,,2243,38088,10880,5192
,,,,,,,,2244,38092,10880,5192
,,,,,,,,2245,37760,10784,5148
,,,,,,,,2246,37672,10760,5136
,,,,,,,,2247,37352,10668,5092
,,,,,,,,2248,36952,10556,5036
,,,,,,,,2249,36956,10556,5040
,,,,,,,,2250,37300,10652,5088
,,,,,,,,2251,37640,10748,5128
,,,,,,,,2252,39452,11268,5380
,,,,,,,,2253,39368,11240,5368
,,,,,,,,2254,36800,10508,5016
,,,,,,,,2255,33148,9464,4520
,,,,,,,,2256,29696,8480,4048
,,,,,,,,2257,27620,7888,3764
,,,,,,,,2258,26520,7572,3612
,,,,,,,,2259,26032,7432,3548
,,,,,,,,2260,26036,7432,3548
,,,,,,,,2261,26940,7692,3676
,,,,,,,,2262,29792,8508,4060
,,,,,,,,2263,34788,9936,4744
,,,,,,,,2264,37656,10756,5132
,,,,,,,,2265,38240,10920,5212
,,,,,,,,2266,38536,11004,5252
,,,,,,,,2267,38740,11064,5280
,,,,,,,,2268,38612,11028,5264
,,,,,,,,2269,38216,10916,5208
,,,,,,,,2270,37956,10840,5172
,,,,,,,,2271,37292,10652,5084
,,,,,,,,2272,36756,10500,5008
,,,,,,,,2273,36640,10464,4996
,,,,,,,,2274,36888,10536,5028
,,,,,,,,2275,37124,10600,5060
,,,,,,,,2276,38900,11108,5304
,,,,,,,,2277,39308,11224,5360
,,,,,,,,2278,37264,10640,5080
,,,,,,,,2279,33872,9676,4620
,,,,,,,,2280,30608,8740,4172
,,,,,,,,2281,28424,8116,3876
,,,,,,,,2282,27284,7792,3716
,,,,,,,,2283,26760,7644,3648
,,,,,,,,2284,26732,7632,3644
,,,,,,,,2285,27440,7836,3740
,,,,,,,,2286,29748,8496,4056
,,,,,,,,2287,33312,9516,4544
,,,,,,,,2288,36048,10296,4916
,,,,,,,,2289,37292,10652,5084
,,,,,,,,2290,37896,10820,5168
,,,,,,,,2291,38052,10868,5188
,,,,,,,,2292,37692,10764,5140
,,,,,,,,2293,37096,10596,5056
,,,,,,,,2294,36560,10440,4984
,,,,,,,,2295,35784,10220,4880
,,,,,,,,2296,35136,10036,4788
,,,,,,,,2297,35032,10004,4776
,,,,,,,,2298,35256,10068,4808
,,,,,,,,2299,35392,10108,4824
,,,,,,,,2300,36964,10556,5040
,,,,,,,,2301,37372,10672,5092
,,,,,,,,2302,35672,10188,4864
,,,,,,,,2303,32996,9424,4500
,,,,,,,,2304,30192,8620,4116
,,,,,,,,2305,28096,8024,3832
,,,,,,,,2306,26880,7676,3664
,,,,,,,,2307,26264,7500,3580
,,,,,,,,2308,26060,7440,3552
,,,,,,,,2309,26384,7536,3596
,,,,,,,,2310,27460,7840,3744
,,,,,,,,2311,29008,8284,3956
,,,,,,,,2312,31404,8972,4280
,,,,,,,,2313,33776,9644,4604
,,,,,,,,2314,35016,10000,4772
,,,,,,,,2315,35296,10080,4812
,,,,,,,,2316,35076,10016,4784
,,,,,,,,2317,34536,9864,4708
,,,,,,,,2318,33844,9664,4612
,,,,,,,,2319,33208,9484,4524
,,,,,,,,2320,33088,9452,4512
,,,,,,,,2321,33700,9624,4596
,,,,,,,,2322,34592,9876,4716
,,,,,,,,2323,35268,10072,4808
,,,,,,,,2324,36680,10476,5000
,,,,,,,,2325,36644,10464,4996
,,,,,,,,2326,34960,9984,4764
,,,,,,,,2327,32428,9260,4424
,,,,,,,,2328,29656,8468,4040
,,,,,,,,2329,27380,7820,3732
,,,,,,,,2330,26060,7444,3552
,,,,,,,,2331,25276,7216,3444
,,,,,,,,2332,24988,7136,3408
,,,,,,,,2333,25116,7172,3424
,,,,,,,,2334,25832,7376,3520
,,,,,,,,2335,27064,7732,3688
,,,,,,,,2336,29332,8376,3996
,,,,,,,,2337,31912,9116,4352
,,,,,,,,2338,33520,9576,4568
,,,,,,,,2339,34080,9732,4644
,,,,,,,,2340,34404,9824,4688
,,,,,,,,2341,34108,9740,4648
,,,,,,,,2342,32884,9392,4480
,,,,,,,,2343,31648,9036,4316
,,,,,,,,2344,30960,8840,4220
,,,,,,,,2345,30804,8796,4200
,,,,,,,,2346,31156,8896,4248
,,,,,,,,2347,32004,9140,4360
,,,,,,,,2348,34456,9840,4696
,,,,,,,,2349,35680,10192,4864
,,,,,,,,2350,33756,9636,4604
,,,,,,,,2351,30828,8804,4200
,,,,,,,,2352,28124,8032,3836
,,,,,,,,2353,26316,7516,3588
,,,,,,,,2354,25436,7264,3468
,,,,,,,,2355,25108,7172,3424
,,,,,,,,2356,25128,7176,3424
,,,,,,,,2357,26044,7436,3552
,,,,,,,,2358,28952,8268,3948
,,,,,,,,2359,33704,9624,4596
,,,,,,,,2360,36900,10540,5028
,,,,,,,,2361,38032,10860,5188
,,,,,,,,2362,38512,10996,5248
,,,,,,,,2363,38940,11120,5312
,,,,,,,,2364,38944,11120,5312
,,,,,,,,2365,38628,11032,5268
,,,,,,,,2366,38340,10948,5228
,,,,,,,,2367,37716,10772,5144
,,,,,,,,2368,37288,10648,5084
,,,,,,,,2369,37292,10652,5084
,,,,,,,,2370,37728,10776,5144
,,,,,,,,2371,38104,10880,5192
,,,,,,,,2372,39712,11340,5412
,,,,,,,,2373,39776,11360,5424
,,,,,,,,2374,37020,10572,5048
,,,,,,,,2375,33248,9496,4532
,,,,,,,,2376,29740,8496,4056
,,,,,,,,2377,27636,7892,3768
,,,,,,,,2378,26572,7592,3624
,,,,,,,,2379,26092,7452,3556
,,,,,,,,2380,26052,7440,3552
,,,,,,,,2381,26948,7696,3676
,,,,,,,,2382,29748,8496,4056
,,,,,,,,2383,34368,9816,4684
,,,,,,,,2384,37264,10640,5080
,,,,,,,,2385,37840,10808,5160
,,,,,,,,2386,38084,10876,5192
,,,,,,,,2387,38332,10948,5228
,,,,,,,,2388,38244,10920,5212
,,,,,,,,2389,38012,10856,5184
,,,,,,,,2390,37920,10828,5168
,,,,,,,,2391,37408,10680,5100
,,,,,,,,2392,36968,10556,5040
,,,,,,,,2393,37028,10576,5048
,,,,,,,,2394,37324,10660,5088
,,,,,,,,2395,37580,10732,5124
,,,,,,,,2396,39244,11208,5352
,,,,,,,,2397,39392,11252,5372
,,,,,,,,2398,36700,10480,5004
,,,,,,,,2399,32920,9400,4488
,,,,,,,,2400,29508,8428,4020
,,,,,,,,2401,27400,7828,3736
,,,,,,,,2402,26316,7512,3588
,,,,,,,,2403,25832,7376,3520
,,,,,,,,2404,25832,7376,3520
,,,,,,,,2405,26692,7624,3636
,,,,,,,,2406,29492,8420,4020
,,,,,,,,2407,34164,9756,4660
,,,,,,,,2408,37292,10652,5084
,,,,,,,,2409,38076,10876,5192
,,,,,,,,2410,38212,10912,5208
,,,,,,,,2411,38392,10964,5232
,,,,,,,,2412,38288,10936,5220
,,,,,,,,2413,37908,10824,5168
,,,,,,,,2414,37732,10776,5144
,,,,,,,,2415,37288,10648,5084
,,,,,,,,2416,36900,10540,5028
,,,,,,,,2417,36992,10564,5044
,,,,,,,,2418,37388,10680,5096
,,,,,,,,2419,37768,10784,5152
,,,,,,,,2420,39456,11268,5380
,,,,,,,,2421,39452,11268,5380
,,,,,,,,2422,36832,10516,5024
,,,,,,,,2423,33148,9468,4520
,,,,,,,,2424,29784,8504,4060
,,,,,,,,2425,27592,7880,3760
,,,,,,,,2426,26440,7552,3604
,,,,,,,,2427,25916,7400,3532
,,,,,,,,2428,25900,7396,3532
,,,,,,,,2429,26704,7628,3640
,,,,,,,,2430,29536,8436,4024
,,,,,,,,2431,34140,9752,4652
,,,,,,,,2432,37112,10596,5060
,,,,,,,,2433,37864,10816,5164
,,,,,,,,2434,38088,10880,5192
,,,,,,,,2435,38220,10916,5208
,,,,,,,,2436,38252,10924,5212
,,,,,,,,2437,38104,10880,5192
,,,,,,,,2438,38060,10868,5192
,,,,,,,,2439,37604,10736,5128
,,,,,,,,2440,37252,10636,5080
,,,,,,,,2441,37364,10672,5092
,,,,,,,,2442,37804,10796,5152
,,,,,,,,2443,37920,10828,5168
,,,,,,,,2444,39292,11220,5356
,,,,,,,,2445,39492,11280,5384
,,,,,,,,2446,37092,10592,5056
,,,,,,,,2447,33524,9576,4568
,,,,,,,,2448,30112,8596,4104
,,,,,,,,2449,27964,7988,3812
,,,,,,,,2450,26896,7680,3668
,,,,,,,,2451,26384,7532,3596
,,,,,,,,2452,26384,7536,3596
,,,,,,,,2453,27204,7772,3708
,,,,,,,,2454,29924,8544,4080
,,,,,,,,2455,34348,9808,4684
,,,,,,,,2456,37224,10632,5072
,,,,,,,,2457,37788,10792,5152
,,,,,,,,2458,37988,10848,5180
,,,,,,,,2459,38164,10900,5204
,,,,,,,,2460,37920,10828,5168
,,,,,,,,2461,37488,10704,5108
,,,,,,,,2462,37236,10636,5076
,,,,,,,,2463,36664,10472,5000
,,,,,,,,2464,36004,10284,4908
,,,,,,,,2465,35720,10200,4868
,,,,,,,,2466,35516,10144,4844
,,,,,,,,2467,35220,10056,4804
,,,,,,,,2468,36416,10400,4968
,,,,,,,,2469,37120,10600,5060
,,,,,,,,2470,35188,10052,4796
,,,,,,,,2471,32308,9228,4404
,,,,,,,,2472,29200,8340,3980
,,,,,,,,2473,27020,7716,3684
,,,,,,,,2474,25748,7352,3512
,,,,,,,,2475,25024,7148,3412
,,,,,,,,2476,24872,7104,3392
,,,,,,,,2477,25152,7184,3428
,,,,,,,,2478,26232,7492,3576
,,,,,,,,2479,27616,7888,3764
,,,,,,,,2480,30108,8596,4104
,,,,,,,,2481,32316,9228,4404
,,,,,,,,2482,33672,9616,4588
,,,,,,,,2483,34204,9768,4664
,,,,,,,,2484,34064,9728,4644
,,,,,,,,2485,33564,9584,4576
,,,,,,,,2486,32944,9408,4492
,,,,,,,,2487,32400,9256,4420
,,,,,,,,2488,32212,9200,4392
,,,,,,,,2489,32344,9236,4408
,,,,,,,,2490,32748,9352,4464
,,,,,,,,2491,32944,9408,4492
,,,,,,,,2492,34212,9772,4664
,,,,,,,,2493,34804,9936,4744
,,,,,,,,2494,33088,9452,4512
,,,,,,,,2495,30536,8720,4160
,,,,,,,,2496,27964,7988,3812
,,,,,,,,2497,25920,7400,3532
,,,,,,,,2498,24632,7032,3356
,,,,,,,,2499,23876,6820,3252
,,,,,,,,2500,23584,6732,3212
,,,,,,,,2501,23636,6752,3220
,,,,,,,,2502,24188,6908,3296
,,,,,,,,2503,24968,7132,3404
,,,,,,,,2504,26836,7664,3656
,,,,,,,,2505,29400,8396,4008
,,,,,,,,2506,31360,8956,4276
,,,,,,,,2507,32392,9252,4416
,,,,,,,,2508,32972,9416,4496
,,,,,,,,2509,33096,9452,4512
,,,,,,,,2510,32852,9380,4480
,,,,,,,,2511,32648,9324,4452
,,,,,,,,2512,32716,9344,4460
,,,,,,,,2513,33244,9496,4532
,,,,,,,,2514,34020,9716,4640
,,,,,,,,2515,34324,9800,4680
,,,,,,,,2516,35572,10156,4848
,,,,,,,,2517,36124,10320,4928
,,,,,,,,2518,34068,9728,4644
,,,,,,,,2519,31192,8908,4252
,,,,,,,,2520,28444,8124,3876
,,,,,,,,2521,26432,7552,3604
,,,,,,,,2522,25276,7216,3444
,,,,,,,,2523,24684,7052,3364
,,,,,,,,2524,24560,7012,3348
,,,,,,,,2525,25216,7200,3436
,,,,,,,,2526,27456,7840,3744
,,,,,,,,2527,30676,8760,4180
,,,,,,,,2528,34208,9768,4664
,,,,,,,,2529,36832,10516,5020
,,,,,,,,2530,38712,11056,5276
,,,,,,,,2531,40216,11484,5484
,,,,,,,,2532,41224,11772,5620
,,,,,,,,2533,41852,11952,5708
,,,,,,,,2534,42284,12076,5764
,,,,,,,,2535,42404,12112,5780
,,,,,,,,2536,42380,12100,5776
,,,,,,,,2537,42312,12084,5768
,,,,,,,,2538,41972,11984,5720
,,,,,,,,2539,41188,11760,5612
,,,,,,,,2540,41448,11840,5652
,,,,,,,,2541,41900,11964,5712
,,,,,,,,2542,38968,11128,5312
,,,,,,,,2543,34944,9980,4764
,,,,,,,,2544,31188,8908,4252
,,,,,,,,2545,28584,8164,3896
,,,,,,,,2546,27084,7732,3692
,,,,,,,,2547,26168,7472,3568
,,,,,,,,2548,25784,7364,3512
,,,,,,,,2549,26348,7524,3592
,,,,,,,,2550,28536,8152,3892
,,,,,,,,2551,31952,9124,4356
,,,,,,,,2552,35736,10208,4872
,,,,,,,,2553,37956,10840,5172
,,,,,,,,2554,39300,11224,5356
,,,,,,,,2555,40292,11508,5492
,,,,,,,,2556,40792,11652,5560
,,,,,,,,2557,41004,11712,5592
,,,,,,,,2558,41420,11828,5648
,,,,,,,,2559,41464,11840,5656
,,,,,,,,2560,41376,11820,5640
,,,,,,,,2561,41280,11788,5628
,,,,,,,,2562,40916,11684,5576
,,,,,,,,2563,39884,11392,5436
,,,,,,,,2564,40024,11432,5456
,,,,,,,,2565,40396,11536,5508
,,,,,,,,2566,37468,10700,5108
,,,,,,,,2567,33500,9568,4564
,,,,,,,,2568,29960,8556,4084
,,,,,,,,2569,27408,7828,3736
,,,,,,,,2570,25948,7412,3536
,,,,,,,,2571,25156,7184,3432
,,,,,,,,2572,24832,7092,3384
,,,,,,,,2573,25380,7248,3460
,,,,,,,,2574,27528,7864,3752
,,,,,,,,2575,30732,8776,4188
,,,,,,,,2576,34040,9720,4640
,,,,,,,,2577,35692,10196,4864
,,,,,,,,2578,36608,10456,4988
,,,,,,,,2579,37316,10660,5088
,,,,,,,,2580,37644,10752,5132
,,,,,,,,2581,37540,10720,5116
,,,,,,,,2582,37556,10724,5120
,,,,,,,,2583,37200,10624,5072
,,,,,,,,2584,36652,10468,4996
,,,,,,,,2585,36544,10440,4984
,,,,,,,,2586,36704,10480,5004
,,,,,,,,2587,36720,10488,5008
,,,,,,,,2588,37712,10772,5140
,,,,,,,,2589,37960,10840,5176
,,,,,,,,2590,35520,10144,4844
,,,,,,,,2591,32100,9168,4376
,,,,,,,,2592,28840,8236,3932
,,,,,,,,2593,26684,7620,3636
,,,,,,,,2594,25488,7276,3472
,,,,,,,,2595,24816,7088,3384
,,,,,,,,2596,24692,7052,3368
,,,,,,,,2597,25408,7256,3464
,,,,,,,,2598,27672,7904,3772
,,,,,,,,2599,31216,8916,4256
,,,,,,,,2600,34480,9848,4700
,,,,,,,,2601,35988,10276,4904
,,,,,,,,2602,36924,10544,5032
,,,,,,,,2603,37652,10756,5132
,,,,,,,,2604,37980,10844,5176
,,,,,,,,2605,37912,10828,5168
,,,,,,,,2606,37924,10832,5168
,,,,,,,,2607,37652,10756,5132
,,,,,,,,2608,37336,10664,5088
,,,,,,,,2609,37280,10648,5084
,,,,,,,,2610,37144,10608,5064
,,,,,,,,2611,36700,10480,5004
,,,,,,,,2612,37400,10680,5100
,,,,,,,,2613,38276,10932,5216
,,,,,,,,2614,35932,10260,4900
,,,,,,,,2615,32432,9260,4424
,,,,,,,,2616,29068,8300,3960
,,,,,,,,2617,26872,7672,3664
,,,,,,,,2618,25672,7332,3500
,,,,,,,,2619,25064,7156,3416
,,,,,,,,2620,24808,7084,3380
,,,,,,,,2621,25428,7264,3468
,,,,,,,,2622,27460,7844,3744
,,,,,,,,2623,30684,8764,4180
,,,,,,,,2624,33904,9680,4624
,,,,,,,,2625,35816,10228,4884
,,,,,,,,2626,37168,10616,5068
,,,,,,,,2627,38168,10900,5204
,,,,,,,,2628,38640,11036,5268
,,,,,,,,2629,38616,11028,5264
,,,,,,,,2630,38656,11040,5272
,,,,,,,,2631,38324,10944,5224
,,,,,,,,2632,37860,10812,5160
,,,,,,,,2633,37528,10720,5116
,,,,,,,,2634,37004,10568,5044
,,,,,,,,2635,36100,10312,4924
,,,,,,,,2636,36496,10424,4976
,,,,,,,,2637,37080,10592,5056
,,,,,,,,2638,34976,9988,4768
,,,,,,,,2639,32012,9140,4364
,,,,,,,,2640,28948,8268,3944
,,,,,,,,2641,26688,7620,3636
,,,,,,,,2642,25364,7244,3456
,,,,,,,,2643,24600,7028,3352
,,,,,,,,2644,24260,6928,3308
,,,,,,,,2645,24448,6984,3332
,,,,,,,,2646,25268,7216,3444
,,,,,,,,2647,26488,7564,3612
,,,,,,,,2648,28872,8244,3936
,,,,,,,,2649,31532,9004,4300
,,,,,,,,2650,33440,9552,4560
,,,,,,,,2651,34460,9840,4700
,,,,,,,,2652,34804,9936,4744
,,,,,,,,2653,34788,9936,4744
,,,,,,,,2654,34560,9868,4712
,,,,,,,,2655,34332,9804,4680
,,,,,,,,2656,34280,9792,4672
,,,,,,,,2657,34520,9856,4704
,,,,,,,,2658,34868,9960,4752
,,,,,,,,2659,34720,9916,4732
,,,,,,,,2660,35352,10100,4820
,,,,,,,,2661,36052,10296,4916
,,,,,,,,2662,34244,9780,4668
,,,,,,,,2663,31624,9032,4312
,,,,,,,,2664,28936,8264,3944
,,,,,,,,2665,26728,7632,3644
,,,,,,,,2666,25392,7252,3460
,,,,,,,,2667,24532,7008,3344
,,,,,,,,2668,24088,6880,3284
,,,,,,,,2669,24068,6872,3280
,,,,,,,,2670,24500,6996,3340
,,,,,,,,2671,25100,7168,3420
,,,,,,,,2672,26904,7684,3668
,,,,,,,,2673,29396,8396,4008
,,,,,,,,2674,31556,9012,4300
,,,,,,,,2675,32892,9396,4480
,,,,,,,,2676,33784,9648,4604
,,,,,,,,2677,34240,9776,4668
,,,,,,,,2678,34260,9784,4668
,,,,,,,,2679,34120,9744,4652
,,,,,,,,2680,34276,9788,4672
,,,,,,,,2681,35000,9996,4772
,,,,,,,,2682,35828,10232,4884
,,,,,,,,2683,36468,10416,4972
,,,,,,,,2684,36972,10556,5040
,,,,,,,,2685,36400,10396,4964
,,,,,,,,2686,33956,9696,4628
,,,,,,,,2687,31024,8860,4228
,,,,,,,,2688,28288,8076,3856
,,,,,,,,2689,26504,7572,3612
,,,,,,,,2690,25568,7300,3484
,,,,,,,,2691,25144,7180,3428
,,,,,,,,2692,25056,7156,3412
,,,,,,,,2693,25780,7360,3512
,,,,,,,,2694,28508,8140,3884
,,,,,,,,2695,33220,9488,4528
,,,,,,,,2696,36788,10504,5016
,,,,,,,,2697,38272,10932,5216
,,,,,,,,2698,39020,11144,5320
,,,,,,,,2699,39564,11300,5392
,,,,,,,,2700,39788,11364,5424
,,,,,,,,2701,39536,11292,5392
,,,,,,,,2702,39360,11240,5368
,,,,,,,,2703,38820,11084,5292
,,,,,,,,2704,38388,10960,5232
,,,,,,,,2705,38552,11012,5256
,,,,,,,,2706,39008,11140,5316
,,,,,,,,2707,38928,11120,5308
,,,,,,,,2708,39352,11240,5364
,,,,,,,,2709,39244,11208,5352
,,,,,,,,2710,36476,10416,4972
,,,,,,,,2711,32732,9348,4464
,,,,,,,,2712,29316,8372,3996
,,,,,,,,2713,27120,7744,3696
,,,,,,,,2714,26076,7448,3552
,,,,,,,,2715,25508,7284,3476
,,,,,,,,2716,25400,7252,3464
,,,,,,,,2717,26168,7472,3568
,,,,,,,,2718,28724,8204,3916
,,,,,,,,2719,32972,9416,4496
,,,,,,,,2720,36180,10332,4932
,,,,,,,,2721,37212,10628,5072
,,,,,,,,2722,37800,10796,5152
,,,,,,,,2723,38216,10916,5208
,,,,,,,,2724,38184,10904,5208
,,,,,,,,2725,37892,10820,5168
,,,,,,,,2726,37756,10780,5148
,,,,,,,,2727,37340,10664,5088
,,,,,,,,2728,36940,10552,5036
,,,,,,,,2729,37000,10568,5044
,,,,,,,,2730,37232,10632,5076
,,,,,,,,2731,37300,10652,5088
,,,,,,,,2732,38356,10956,5232
,,,,,,,,2733,39336,11236,5364
,,,,,,,,2734,36892,10536,5028
,,,,,,,,2735,33064,9440,4508
,,,,,,,,2736,29612,8456,4040
,,,,,,,,2737,27384,7820,3736
,,,,,,,,2738,26252,7496,3576
,,,,,,,,2739,25736,7352,3508
,,,,,,,,2740,25584,7308,3488
,,,,,,,,2741,26428,7548,3604
,,,,,,,,2742,29032,8292,3956
,,,,,,,,2743,33284,9504,4540
,,,,,,,,2744,36220,10344,4940
,,,,,,,,2745,36992,10564,5044
,,,,,,,,2746,37460,10700,5108
,,,,,,,,2747,37780,10788,5152
,,,,,,,,2748,37904,10824,5168
,,,,,,,,2749,37724,10772,5144
,,,,,,,,2750,37644,10752,5132
,,,,,,,,2751,37136,10604,5064
,,,,,,,,2752,36800,10508,5016
,,,,,,,,2753,36868,10528,5028
,,,,,,,,2754,37100,10596,5060
,,,,,,,,2755,37256,10636,5080
,,,,,,,,2756,38116,10884,5196
,,,,,,,,2757,38816,11084,5288
,,,,,,,,2758,36540,10436,4984
,,,,,,,,2759,32960,9416,4492
,,,,,,,,2760,29616,8456,4040
,,,,,,,,2761,27364,7812,3732
,,,,,,,,2762,26184,7476,3572
,,,,,,,,2763,25708,7340,3504
,,,,,,,,2764,25708,7340,3504
,,,,,,,,2765,26528,7576,3616
,,,,,,,,2766,29224,8348,3984
,,,,,,,,2767,33496,9568,4564
,,,,,,,,2768,36456,10412,4968
,,,,,,,,2769,37252,10636,5080
,,,,,,,,2770,37584,10736,5124
,,,,,,,,2771,37880,10816,5164
,,,,,,,,2772,38044,10864,5188
,,,,,,,,2773,37900,10824,5168
,,,,,,,,2774,37924,10832,5168
,,,,,,,,2775,37520,10716,5116
,,,,,,,,2776,37204,10624,5072
,,,,,,,,2777,37552,10724,5120
,,,,,,,,2778,38344,10952,5228
,,,,,,,,2779,38588,11020,5260
,,,,,,,,2780,39144,11180,5336
,,,,,,,,2781,39136,11176,5336
,,,,,,,,2782,36584,10448,4988
,,,,,,,,2783,32888,9392,4480
,,,,,,,,2784,29496,8424,4020
,,,,,,,,2785,27232,7776,3712
,,,,,,,,2786,26000,7424,3544
,,,,,,,,2787,25348,7240,3452
,,,,,,,,2788,25196,7192,3432
,,,,,,,,2789,25824,7372,3520
,,,,,,,,2790,28256,8072,3852
,,,,,,,,2791,32476,9276,4424
,,,,,,,,2792,35776,10220,4876
,,,,,,,,2793,37028,10576,5048
,,,,,,,,2794,37628,10748,5128
,,,,,,,,2795,38008,10856,5184
,,,,,,,,2796,37932,10832,5168
,,,,,,,,2797,37540,10720,5116
,,,,,,,,2798,37300,10652,5088
,,,,,,,,2799,36708,10484,5004
,,,,,,,,2800,36120,10316,4924
,,,,,,,,2801,35968,10272,4904
