Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,4139,30060,8586,4100
,,,,,,,,4140,31270,8930,4264
,,,,,,,,4141,32068,9158,4372
,,,,,,,,4142,32528,9288,4434
,,,,,,,,4143,32438,9264,4424
,,,,,,,,4144,32010,9140,4364
,,,,,,,,4145,31002,8854,4228
,,,,,,,,4146,29670,8474,4046
,,,,,,,,4147,28050,8010,3826
,,,,,,,,4148,26736,7634,3646
,,,,,,,,4149,26130,7462,3564
,,,,,,,,4150,25146,7182,3428
,,,,,,,,4151,23124,6602,3152
,,,,,,,,4152,20934,5980,2854
,,,,,,,,4153,19166,5474,2614
,,,,,,,,4154,18064,5160,2464
,,,,,,,,4155,17294,4938,2358
,,,,,,,,4156,16818,4802,2292
,,,,,,,,4157,16668,4760,2272
,,,,,,,,4158,16748,4782,2282
,,,,,,,,4159,17352,4956,2364
,,,,,,,,4160,18538,5294,2526
,,,,,,,,4161,20134,5750,2746
,,,,,,,,4162,21590,6166,2944
,,,,,,,,4163,22854,6528,3116
,,,,,,,,4164,23790,6794,3242
,,,,,,,,4165,24366,6958,3322
,,,,,,,,4166,24630,7034,3358
,,,,,,,,4167,24798,7082,3382
,,,,,,,,4168,24862,7102,3390
,,,,,,,,4169,24654,7042,3362
,,,,,,,,4170,23888,6822,3256
,,,,,,,,4171,22758,6500,3102
,,,,,,,,4172,21756,6214,2966
,,,,,,,,4173,21230,6062,2894
,,,,,,,,4174,20728,5920,2826
,,,,,,,,4175,19238,5494,2624
,,,,,,,,4176,17508,5000,2386
,,,,,,,,4177,16156,4614,2202
,,,,,,,,4178,15164,4330,2068
,,,,,,,,4179,14524,4148,1980
,,,,,,,,4180,14136,4036,1928
,,,,,,,,4181,13968,3988,1904
,,,,,,,,4182,13766,3932,1878
,,,,,,,,4183,14366,4104,1958
,,,,,,,,4184,15728,4492,2144
,,,,,,,,4185,17414,4974,2374
,,,,,,,,4186,18888,5394,2576
,,,,,,,,4187,19948,5698,2720
,,,,,,,,4188,20682,5906,2820
,,,,,,,,4189,21150,6040,2884
,,,,,,,,4190,21458,6128,2926
,,,,,,,,4191,21794,6224,2970
,,,,,,,,4192,22138,6322,3018
,,,,,,,,4193,22446,6410,3060
,,,,,,,,4194,22454,6412,3060
,,,,,,,,4195,22226,6348,3030
,,,,,,,,4196,21846,6240,2978
,,,,,,,,4197,22004,6284,3000
,,,,,,,,4198,21698,6196,2958
,,,,,,,,4199,20004,5714,2726
,,,,,,,,4200,18130,5178,2472
,,,,,,,,4201,16704,4770,2278
,,,,,,,,4202,15838,4524,2160
,,,,,,,,4203,15346,4384,2092
,,,,,,,,4204,15174,4334,2070
,,,,,,,,4205,15436,4408,2104
,,,,,,,,4206,16296,4654,2220
,,,,,,,,4207,18256,5214,2488
,,,,,,,,4208,20434,5836,2786
,,,,,,,,4209,21686,6192,2958
,,,,,,,,4210,22374,6390,3050
,,,,,,,,4211,22872,6532,3118
,,,,,,,,4212,22966,6560,3130
,,,,,,,,4213,22878,6534,3120
,,,,,,,,4214,22806,6512,3110
,,,,,,,,4215,22714,6488,3098
,,,,,,,,4216,22664,6472,3090
,,,,,,,,4217,22524,6432,3070
,,,,,,,,4218,22374,6390,3050
,,,,,,,,4219,21906,6256,2988
,,,,,,,,4220,21358,6100,2912
,,,,,,,,4221,21266,6072,2898
,,,,,,,,4222,20538,5866,2800
,,,,,,,,4223,18588,5310,2534
,,,,,,,,4224,16658,4758,2272
,,,,,,,,4225,15292,4368,2084
,,,,,,,,4226,14464,4130,1972
,,,,,,,,4227,14010,4002,1910
,,,,,,,,4228,13788,3936,1878
,,,,,,,,4229,13990,3996,1908
,,,,,,,,4230,14736,4208,2008
,,,,,,,,4231,16548,4726,2256
,,,,,,,,4232,18470,5276,2518
,,,,,,,,4233,19672,5620,2682
,,,,,,,,4234,20448,5840,2788
,,,,,,,,4235,21186,6050,2888
,,,,,,,,4236,21586,6164,2942
,,,,,,,,4237,21776,6220,2968
,,,,,,,,4238,21888,6252,2984
,,,,,,,,4239,21822,6230,2976
,,,,,,,,4240,21606,6170,2946
,,,,,,,,4241,21494,6140,2930
,,,,,,,,4242,21314,6088,2906
,,,,,,,,4243,20836,5950,2840
,,,,,,,,4244,20368,5818,2776
,,,,,,,,4245,20372,5818,2776
,,,,,,,,4246,19746,5640,2692
,,,,,,,,4247,17950,5126,2446
,,,,,,,,4248,16058,4586,2190
,,,,,,,,4249,14778,4220,2014
,,,,,,,,4250,13994,3996,1908
,,,,,,,,4251,13526,3864,1844
,,,,,,,,4252,13400,3826,1826
,,,,,,,,4253,13636,3896,1858
,,,,,,,,4254,14464,4130,1972
,,,,,,,,4255,16296,4654,2220
,,,,,,,,4256,18292,5224,2494
,,,,,,,,4257,19578,5590,2668
,,,,,,,,4258,20474,5848,2792
,,,,,,,,4259,21256,6070,2898
,,,,,,,,4260,21742,6210,2964
,,,,,,,,4261,22000,6282,2998
,,,,,,,,4262,22320,6374,3042
,,,,,,,,4263,22428,6406,3058
,,,,,,,,4264,22400,6398,3054
,,,,,,,,4265,22370,6390,3050
,,,,,,,,4266,22202,6340,3028
,,,,,,,,4267,21724,6204,2962
,,,,,,,,4268,21262,6072,2898
,,,,,,,,4269,21212,6058,2892
,,,,,,,,4270,20716,5916,2824
,,,,,,,,4271,18864,5388,2572
,,,,,,,,4272,16928,4834,2308
,,,,,,,,4273,15504,4428,2114
,,,,,,,,4274,14644,4182,1996
,,,,,,,,4275,14142,4038,1928
,,,,,,,,4276,13880,3964,1892
,,,,,,,,4277,14092,4026,1920
,,,,,,,,4278,14884,4250,2028
,,,,,,,,4279,16788,4794,2288
,,,,,,,,4280,19056,5442,2598
,,,,,,,,4281,20650,5898,2816
,,,,,,,,4282,21806,6228,2972
,,,,,,,,4283,22836,6522,3114
,,,,,,,,4284,23576,6732,3214
,,,,,,,,4285,24102,6884,3286
,,,,,,,,4286,24552,7012,3348
,,,,,,,,4287,24992,7138,3408
,,,,,,,,4288,25284,7222,3448
,,,,,,,,4289,25638,7322,3494
,,,,,,,,4290,25674,7334,3500
,,,,,,,,4291,25194,7196,3434
,,,,,,,,4292,24434,6978,3332
,,,,,,,,4293,24186,6908,3298
,,,,,,,,4294,23596,6740,3218
,,,,,,,,4295,21474,6132,2928
,,,,,,,,4296,19188,5480,2616
,,,,,,,,4297,17452,4984,2380
,,,,,,,,4298,16382,4678,2232
,,,,,,,,4299,15750,4498,2148
,,,,,,,,4300,15462,4416,2108
,,,,,,,,4301,15644,4468,2132
,,,,,,,,4302,16488,4708,2248
,,,,,,,,4303,18290,5224,2494
,,,,,,,,4304,20484,5850,2792
,,,,,,,,4305,21916,6260,2988
,,,,,,,,4306,22908,6542,3122
,,,,,,,,4307,23966,6844,3268
,,,,,,,,4308,25134,7180,3426
,,,,,,,,4309,26300,7514,3586
,,,,,,,,4310,27560,7872,3756
,,,,,,,,4311,28542,8152,3892
,,,,,,,,4312,29112,8316,3968
,,,,,,,,4313,29576,8446,4032
,,,,,,,,4314,29586,8450,4034
,,,,,,,,4315,28920,8260,3944
,,,,,,,,4316,27814,7944,3792
,,,,,,,,4317,27014,7714,3684
,,,,,,,,4318,25948,7412,3538
,,,,,,,,4319,23564,6730,3212
,,,,,,,,4320,20968,5988,2858
,,,,,,,,4321,18898,5398,2576
,,,,,,,,4322,17468,4988,2382
,,,,,,,,4323,16504,4714,2250
,,,,,,,,4324,15908,4544,2170
,,,,,,,,4325,15656,4472,2134
,,,,,,,,4326,15546,4440,2120
,,,,,,,,4327,16500,4712,2250
,,,,,,,,4328,18386,5250,2506
,,,,,,,,4329,20568,5874,2804
,,,,,,,,4330,22468,6418,3062
,,,,,,,,4331,23960,6842,3266
,,,,,,,,4332,24930,7120,3400
,,,,,,,,4333,25510,7286,3478
,,,,,,,,4334,25956,7412,3538
,,,,,,,,4335,26284,7506,3584
,,,,,,,,4336,26618,7602,3628
,,,,,,,,4337,26874,7674,3664
,,,,,,,,4338,26790,7652,3654
,,,,,,,,4339,26198,7482,3572
,,,,,,,,4340,25356,7242,3456
,,,,,,,,4341,24844,7096,3388
,,,,,,,,4342,24362,6958,3322
,,,,,,,,4343,22602,6454,3080
,,,,,,,,4344,20576,5876,2806
,,,,,,,,4345,18850,5384,2570
,,,,,,,,4346,17632,5036,2404
,,,,,,,,4347,16770,4788,2286
,,,,,,,,4348,16240,4638,2214
,,,,,,,,4349,15938,4552,2172
,,,,,,,,4350,15674,4478,2138
,,,,,,,,4351,16258,4644,2216
,,,,,,,,4352,17850,5098,2432
,,,,,,,,4353,19984,5708,2726
,,,,,,,,4354,22060,6300,3008
,,,,,,,,4355,23738,6780,3236
,,,,,,,,4356,25062,7158,3416
,,,,,,,,4357,25982,7422,3544
,,,,,,,,4358,26600,7598,3626
,,,,,,,,4359,26862,7672,3662
,,,,,,,,4360,26494,7566,3612
,,,,,,,,4361,26082,7448,3556
,,,,,,,,4362,25968,7416,3540
,,,,,,,,4363,25780,7364,3514
,,,,,,,,4364,25154,7184,3430
,,,,,,,,4365,24754,7070,3374
,,,,,,,,4366,24100,6882,3286
,,,,,,,,4367,22030,6292,3004
,,,,,,,,4368,19764,5644,2696
,,,,,,,,4369,18100,5168,2468
,,,,,,,,4370,17018,4860,2320
,,,,,,,,4371,16318,4660,2224
,,,,,,,,4372,15978,4564,2178
,,,,,,,,4373,16136,4608,2200
,,,,,,,,4374,16746,4782,2282
,,,,,,,,4375,18642,5324,2542
,,,,,,,,4376,21010,6000,2864
,,,,,,,,4377,22836,6522,3114
,,,,,,,,4378,24314,6944,3314
,,,,,,,,4379,25474,7274,3474
,,,,,,,,4380,26206,7484,3574
,,,,,,,,4381,26602,7598,3626
,,,,,,,,4382,26966,7702,3676
,,,,,,,,4383,27172,7760,3706
,,,,,,,,4384,27082,7734,3692
,,,,,,,,4385,26994,7710,3680
,,,,,,,,4386,26814,7658,3656
,,,,,,,,4387,26202,7484,3574
,,,,,,,,4388,25272,7218,3446
,,,,,,,,4389,24640,7038,3360
,,,,,,,,4390,23838,6808,3250
,,,,,,,,4391,21604,6170,2946
,,,,,,,,4392,19242,5496,2624
,,,,,,,,4393,17504,4998,2386
,,,,,,,,4394,16472,4704,2246
,,,,,,,,4395,15766,4504,2150
,,,,,,,,4396,15412,4402,2100
,,,,,,,,4397,15476,4420,2110
,,,,,,,,4398,16036,4580,2186
,,,,,,,,4399,17876,5106,2436
,,,,,,,,4400,20208,5772,2756
,,,,,,,,4401,21986,6280,2998
,,,,,,,,4402,23406,6684,3190
,,,,,,,,4403,24494,6996,3340
,,,,,,,,4404,25214,7202,3438
,,,,,,,,4405,25698,7340,3504
,,,,,,,,4406,26174,7474,3568
,,,,,,,,4407,26490,7566,3612
,,,,,,,,4408,26702,7626,3640
,,,,,,,,4409,26842,7666,3660
,,,,,,,,4410,26572,7590,3624
,,,,,,,,4411,25530,7292,3482
,,,,,,,,4412,24314,6944,3314
,,,,,,,,4413,23822,6804,3248
,,,,,,,,4414,22934,6550,3126
,,,,,,,,4415,21256,6070,2898
,,,,,,,,4416,19420,5546,2646
,,,,,,,,4417,17876,5106,2436
,,,,,,,,4418,16816,4802,2292
,,,,,,,,4419,16132,4608,2200
,,,,,,,,4420,15816,4518,2156
,,,,,,,,4421,15838,4524,2160
,,,,,,,,4422,16028,4578,2186
,,,,,,,,4423,16550,4728,2256
,,,,,,,,4424,17496,4998,2384
,,,,,,,,4425,18800,5368,2564
,,,,,,,,4426,20430,5836,2786
,,,,,,,,4427,22102,6312,3014
,,,,,,,,4428,23450,6698,3198
,,,,,,,,4429,24408,6972,3328
,,,,,,,,4430,24882,7106,3392
,,,,,,,,4431,25168,7188,3432
,,,,,,,,4432,25456,7272,3472
,,,,,,,,4433,25778,7364,3514
,,,,,,,,4434,25938,7408,3536
,,,,,,,,4435,25486,7278,3474
,,,,,,,,4436,24704,7056,3368
,,,,,,,,4437,24340,6952,3318
,,,,,,,,4438,23694,6766,3230
,,,,,,,,4439,22418,6402,3056
,,,,,,,,4440,20640,5894,2814
,,,,,,,,4441,19074,5448,2600
,,,,,,,,4442,17984,5136,2452
,,,,,,,,4443,17290,4938,2358
,,,,,,,,4444,16894,4826,2302
,,,,,,,,4445,16970,4848,2312
,,,,,,,,4446,17524,5006,2390
,,,,,,,,4447,19396,5540,2644
,,,,,,,,4448,21852,6240,2978
,,,,,,,,4449,23844,6812,3250
,,,,,,,,4450,25354,7242,3456
,,,,,,,,4451,26496,7568,3614
,,,,,,,,4452,27202,7770,3708
,,,,,,,,4453,27630,7892,3766
,,,,,,,,4454,27994,7994,3816
,,,,,,,,4455,28212,8058,3846
,,,,,,,,4456,28232,8064,3848
,,,,,,,,4457,28164,8044,3840
,,,,,,,,4458,27946,7982,3810
,,,,,,,,4459,27214,7774,3710
,,,,,,,,4460,26218,7488,3574
,,,,,,,,4461,25616,7316,3494
,,,,,,,,4462,24796,7082,3382
,,,,,,,,4463,22532,6436,3072
,,,,,,,,4464,20130,5750,2746
,,,,,,,,4465,18338,5238,2500
,,,,,,,,4466,17178,4906,2342
,,,,,,,,4467,16424,4690,2240
,,,,,,,,4468,15996,4568,2180
,,,,,,,,4469,16000,4570,2180
,,,,,,,,4470,16506,4714,2250
,,,,,,,,4471,18302,5228,2494
,,,,,,,,4472,20700,5912,2822
,,,,,,,,4473,22720,6490,3098
,,,,,,,,4474,24420,6974,3330
,,,,,,,,4475,25844,7382,3524
,,,,,,,,4476,26824,7662,3656
,,,,,,,,4477,27462,7844,3744
,,,,,,,,4478,28134,8034,3836
,,,,,,,,4479,28554,8156,3894
,,,,,,,,4480,28890,8252,3938
,,,,,,,,4481,29066,8302,3964
,,,,,,,,4482,28968,8274,3950
,,,,,,,,4483,28002,7998,3818
,,,,,,,,4484,26902,7684,3668
,,,,,,,,4485,26530,7576,3616
,,,,,,,,4486,25718,7344,3506
,,,,,,,,4487,23684,6764,3230
,,,,,,,,4488,21482,6134,2928
,,,,,,,,4489,19764,5646,2696
,,,,,,,,4490,18608,5314,2536
,,,,,,,,4491,17816,5090,2430
,,,,,,,,4492,17320,4948,2362
,,,,,,,,4493,17118,4888,2332
,,,,,,,,4494,17090,4880,2330
,,,,,,,,4495,17804,5086,2428
,,,,,,,,4496,19506,5570,2658
,,,,,,,,4497,21666,6188,2954
,,,,,,,,4498,23504,6712,3204
,,,,,,,,4499,24770,7074,3378
,,,,,,,,4500,25652,7326,3498
,,,,,,,,4501,26252,7498,3580
,,,,,,,,4502,26246,7496,3578
,,,,,,,,4503,25686,7336,3502
,,,,,,,,4504,25156,7184,3430
,,,,,,,,4505,25148,7184,3428
,,,,,,,,4506,25300,7226,3450
,,,,,,,,4507,25014,7144,3410
,,,,,,,,4508,24336,6952,3318
,,,,,,,,4509,23960,6842,3266
,,,,,,,,4510,23530,6720,3208
,,,,,,,,4511,21956,6272,2994
,,,,,,,,4512,20078,5734,2736
,,,,,,,,4513,18406,5258,2510
,,,,,,,,4514,17256,4928,2352
,,,,,,,,4515,16456,4700,2242
,,,,,,,,4516,15944,4554,2174
,,,,,,,,4517,15656,4472,2134
,,,,,,,,4518,15378,4392,2096
,,,,,,,,4519,15924,4548,2170
,,,,,,,,4520,17426,4978,2374
,,,,,,,,4521,19414,5544,2646
,,,,,,,,4522,21274,6076,2900
,,,,,,,,4523,22824,6520,3112
,,,,,,,,4524,24068,6874,3282
,,,,,,,,4525,24880,7106,3392
,,,,,,,,4526,25318,7232,3452
,,,,,,,,4527,25640,7322,3496
,,,,,,,,4528,25946,7410,3536
,,,,,,,,4529,26322,7518,3588
,,,,,,,,4530,26534,7578,3618
,,,,,,,,4531,26152,7470,3566
,,,,,,,,4532,25358,7242,3458
,,,,,,,,4533,25092,7166,3422
,,,,,,,,4534,24494,6996,3340
,,,,,,,,4535,22386,6392,3052
,,,,,,,,4536,20026,5720,2730
,,,,,,,,4537,18190,5196,2480
,,,,,,,,4538,16956,4842,2312
,,,,,,,,4539,16176,4620,2204
,,,,,,,,4540,15736,4496,2146
,,,,,,,,4541,15782,4508,2150
,,,,,,,,4542,16350,4670,2230
,,,,,,,,4543,18200,5200,2482
,,,,,,,,4544,20434,5836,2786
,,,,,,,,4545,21984,6280,2998
,,,,,,,,4546,23220,6632,3166
,,,,,,,,4547,24204,6912,3300
,,,,,,,,4548,24862,7102,3390
,,,,,,,,4549,25338,7236,3454
,,,,,,,,4550,25848,7382,3524
,,,,,,,,4551,26152,7468,3564
,,,,,,,,4552,26336,7522,3590
,,,,,,,,4553,26504,7570,3614
,,,,,,,,4554,26406,7542,3600
,,,,,,,,4555,25680,7334,3502
,,,,,,,,4556,24696,7052,3368
,,,,,,,,4557,24162,6902,3294
,,,,,,,,4558,23302,6654,3178
,,,,,,,,4559,21020,6002,2866
,,,,,,,,4560,18694,5340,2548
,,,,,,,,4561,17002,4856,2318
,,,,,,,,4562,15940,4552,2172
,,,,,,,,4563,15262,4358,2080
,,,,,,,,4564,14948,4268,2038
,,,,,,,,4565,15040,4296,2050
,,,,,,,,4566,15604,4458,2128
,,,,,,,,4567,17464,4988,2382
,,,,,,,,4568,19684,5620,2684
,,,,,,,,4569,21256,6070,2898
,,,,,,,,4570,22476,6420,3064
,,,,,,,,4571,23538,6722,3210
,,,,,,,,4572,24246,6924,3306
,,,,,,,,4573,24752,7070,3374
,,,,,,,,4574,25356,7242,3456
,,,,,,,,4575,25826,7376,3522
,,,,,,,,4576,26174,7474,3568
,,,,,,,,4577,26398,7540,3600
,,,,,,,,4578,26276,7504,3584
,,,,,,,,4579,25632,7320,3494
,,,,,,,,4580,24692,7052,3366
,,,,,,,,4581,24290,6938,3312
,,,,,,,,4582,23618,6744,3220
,,,,,,,,4583,21402,6112,2918
,,,,,,,,4584,19148,5470,2610
,,,,,,,,4585,17488,4994,2384
,,,,,,,,4586,16436,4694,2240
,,,,,,,,4587,15796,4512,2154
,,,,,,,,4588,15502,4428,2114
,,,,,,,,4589,15626,4464,2130
,,,,,,,,4590,16284,4650,2220
,,,,,,,,4591,18156,5186,2474
,,,,,,,,4592,20440,5838,2786
,,,,,,,,4593,22170,6332,3022
,,,,,,,,4594,23532,6722,3208
,,,,,,,,4595,24742,7066,3372
,,,,,,,,4596,25716,7344,3506
,,,,,,,,4597,26376,7534,3596
,,,,,,,,4598,26920,7688,3670
,,,,,,,,4599,27202,7770,3708
,,,,,,,,4600,27400,7826,3736
,,,,,,,,4601,27636,7894,3768
,,,,,,,,4602,27576,7874,3760
,,,,,,,,4603,26898,7682,3666
,,,,,,,,4604,25876,7390,3528
,,,,,,,,4605,25376,7248,3460
,,,,,,,,4606,24660,7042,3362
,,,,,,,,4607,22396,6396,3054
,,,,,,,,4608,20016,5718,2728
,,,,,,,,4609,18282,5220,2494
,,,,,,,,4610,17152,4898,2338
,,,,,,,,4611,16396,4682,2234
,,,,,,,,4612,16002,4570,2180
,,,,,,,,4613,16084,4594,2192
,,,,,,,,4614,16742,4782,2282
,,,,,,,,4615,18724,5348,2554
,,,,,,,,4616,21074,6020,2874
,,,,,,,,4617,22904,6542,3122
,,,,,,,,4618,24432,6978,3332
,,,,,,,,4619,25938,7408,3536
,,,,,,,,4620,27118,7744,3696
,,,,,,,,4621,27744,7924,3784
,,,,,,,,4622,28430,8120,3876
,,,,,,,,4623,28896,8254,3940
,,,,,,,,4624,29194,8338,3980
,,,,,,,,4625,29406,8398,4008
,,,,,,,,4626,29164,8330,3976
,,,,,,,,4627,28344,8096,3864
,,,,,,,,4628,27098,7740,3696
,,,,,,,,4629,26506,7570,3614
,,,,,,,,4630,25576,7304,3486
,,,,,,,,4631,23194,6624,3162
,,,,,,,,4632,20746,5924,2828
,,,,,,,,4633,18854,5384,2570
,,,,,,,,4634,17644,5038,2404
,,,,,,,,4635,16900,4828,2304
,,,,,,,,4636,16494,4710,2248
,,,,,,,,4637,16574,4734,2260
,,,,,,,,4638,17244,4924,2352
,,,,,,,,4639,19100,5456,2604
,,,,,,,,4640,21546,6152,2938
,,,,,,,,4641,23522,6718,3208
,,,,,,,,4642,25244,7210,3442
,,,,,,,,4643,26780,7648,3652
,,,,,,,,4644,27996,7994,3816
,,,,,,,,4645,28880,8248,3938
,,,,,,,,4646,29596,8454,4036
,,,,,,,,4647,29852,8526,4070
,,,,,,,,4648,29806,8514,4064
,,,,,,,,4649,29612,8456,4038
,,,,,,,,4650,28948,8268,3948
,,,,,,,,4651,27762,7928,3786
,,,,,,,,4652,26610,7600,3628
,,,,,,,,4653,26176,7474,3568
,,,,,,,,4654,25346,7238,3456
,,,,,,,,4655,23238,6636,3168
,,,,,,,,4656,21018,6002,2866
,,,,,,,,4657,19284,5508,2628
,,,,,,,,4658,18184,5194,2480
,,,,,,,,4659,17460,4988,2380
,,,,,,,,4660,17032,4864,2322
,,,,,,,,4661,16910,4828,2304
,,,,,,,,4662,17112,4888,2332
,,,,,,,,4663,17816,5090,2430
,,,,,,,,4664,19216,5488,2620
,,,,,,,,4665,21102,6028,2878
,,,,,,,,4666,22794,6510,3108
,,,,,,,,4667,24052,6870,3280
,,,,,,,,4668,25080,7162,3420
,,,,,,,,4669,25872,7388,3526
,,,,,,,,4670,26522,7574,3616
,,,,,,,,4671,27152,7754,3702
,,,,,,,,4672,27652,7896,3770
,,,,,,,,4673,27984,7992,3816
,,,,,,,,4674,28018,8002,3820
,,,,,,,,4675,27484,7848,3746
,,,,,,,,4676,26510,7572,3614
,,,,,,,,4677,26062,7444,3554
,,,,,,,,4678,25430,7262,3466
,,,,,,,,4679,23520,6716,3206
,,,,,,,,4680,21382,6106,2916
,,,,,,,,4681,19606,5600,2674
,,,,,,,,4682,18354,5242,2502
,,,,,,,,4683,17496,4998,2384
,,,,,,,,4684,16932,4836,2308
,,,,,,,,4685,16614,4746,2264
,,,,,,,,4686,16368,4674,2232
,,,,,,,,4687,16834,4808,2294
,,,,,,,,4688,18402,5256,2508
,,,,,,,,4689,20568,5874,2804
,,,,,,,,4690,22680,6478,3092
,,,,,,,,4691,24548,7012,3348
,,,,,,,,4692,26056,7442,3554
,,,,,,,,4693,26920,7688,3670
,,,,,,,,4694,27086,7734,3694
,,,,,,,,4695,27100,7740,3696
,,,,,,,,4696,27140,7752,3700
,,,,,,,,4697,27192,7766,3706
,,,,,,,,4698,27176,7762,3706
,,,,,,,,4699,26736,7636,3646
,,,,,,,,4700,26352,7526,3594
,,,,,,,,4701,26440,7552,3606
,,,,,,,,4702,25486,7278,3474
,,,,,,,,4703,23492,6710,3202
,,,,,,,,4704,21424,6118,2920
,,,,,,,,4705,19932,5692,2716
,,,,,,,,4706,18976,5420,2586
,,,,,,,,4707,18364,5244,2504
,,,,,,,,4708,18042,5152,2460
,,,,,,,,4709,18166,5188,2476
,,,,,,,,4710,18994,5424,2590
,,,,,,,,4711,20982,5992,2860
,,,,,,,,4712,23616,6744,3220
,,,,,,,,4713,25662,7330,3498
,,,,,,,,4714,27306,7798,3724
,,,,,,,,4715,28752,8212,3920
,,,,,,,,4716,29916,8544,4080
,,,,,,,,4717,30814,8800,4200
,,,,,,,,4718,31586,9022,4306
,,,,,,,,4719,31750,9068,4330
,,,,,,,,4720,31814,9086,4338
,,,,,,,,4721,31754,9068,4330
,,,,,,,,4722,31518,9002,4298
,,,,,,,,4723,30784,8792,4198
,,,,,,,,4724,29818,8516,4066
,,,,,,,,4725,29440,8408,4014
,,,,,,,,4726,28270,8074,3854
,,,,,,,,4727,25570,7302,3486
,,,,,,,,4728,22898,6540,3122
,,,,,,,,4729,21006,6000,2864
,,,,,,,,4730,19778,5650,2696
,,,,,,,,4731,18986,5422,2588
,,,,,,,,4732,18490,5280,2522
,,,,,,,,4733,18536,5294,2526
,,,,,,,,4734,19286,5508,2630
,,,,,,,,4735,21368,6102,2914
,,,,,,,,4736,24072,6874,3282
,,,,,,,,4737,26240,7494,3578
,,,,,,,,4738,28160,8042,3838
,,,,,,,,4739,29820,8516,4066
,,,,,,,,4740,30956,8842,4220
,,,,,,,,4741,31740,9066,4328
,,,,,,,,4742,32450,9266,4424
,,,,,,,,4743,32896,9396,4484
,,,,,,,,4744,33234,9492,4532
,,,,,,,,4745,33434,9548,4558
,,,,,,,,4746,33158,9470,4522
,,,,,,,,4747,32398,9252,4418
,,,,,,,,4748,31402,8968,4280
,,,,,,,,4749,30832,8806,4204
,,,,,,,,4750,29708,8486,4050
,,,,,,,,4751,27162,7756,3704
,,,,,,,,4752,24634,7036,3358
,,,,,,,,4753,22856,6528,3116
,,,,,,,,4754,21752,6212,2966
,,,,,,,,4755,21054,6012,2870
,,,,,,,,4756,20632,5892,2814
,,,,,,,,4757,20610,5886,2810
,,,,,,,,4758,21332,6092,2908
,,,,,,,,4759,23220,6632,3166
,,,,,,,,4760,25996,7424,3544
,,,,,,,,4761,27944,7980,3810
,,,,,,,,4762,29512,8428,4024
,,,,,,,,4763,31128,8890,4244
,,,,,,,,4764,32360,9242,4412
,,,,,,,,4765,33134,9464,4518
,,,,,,,,4766,33158,9470,4522
,,,,,,,,4767,32382,9248,4414
,,,,,,,,4768,30868,8816,4210
,,,,,,,,4769,29724,8488,4052
,,,,,,,,4770,29232,8348,3986
,,,,,,,,4771,28488,8136,3884
,,,,,,,,4772,27776,7934,3786
,,,,,,,,4773,27564,7874,3758
,,,,,,,,4774,26668,7616,3636
,,,,,,,,4775,24404,6970,3328
,,,,,,,,4776,22040,6294,3006
,,,,,,,,4777,20226,5776,2756
,,,,,,,,4778,18920,5404,2580
,,,,,,,,4779,18090,5166,2466
,,,,,,,,4780,17582,5022,2396
,,,,,,,,4781,17554,5012,2392
,,,,,,,,4782,18172,5190,2478
,,,,,,,,4783,19680,5620,2684
,,,,,,,,4784,21514,6144,2934
,,,,,,,,4785,22580,6450,3080
,,,,,,,,4786,23322,6662,3180
,,,,,,,,4787,24046,6868,3278
,,,,,,,,4788,24546,7012,3346
,,,,,,,,4789,24850,7098,3388
,,,,,,,,4790,25288,7222,3448
,,,,,,,,4791,25444,7266,3470
,,,,,,,,4792,25640,7322,3496
,,,,,,,,4793,25842,7380,3524
,,,,,,,,4794,25770,7360,3514
,,,,,,,,4795,25028,7148,3414
,,,,,,,,4796,24136,6892,3290
,,,,,,,,4797,23988,6852,3270
,,,,,,,,4798,23156,6612,3158
,,,,,,,,4799,21138,6036,2882
,,,,,,,,4800,19012,5430,2592
,,,,,,,,4801,17418,4976,2374
,,,,,,,,4802,16492,4710,2248
,,,,,,,,4803,15904,4542,2168
,,,,,,,,4804,15638,4466,2132
,,,,,,,,4805,15796,4512,2154
,,,,,,,,4806,16596,4738,2262
,,,,,,,,4807,18190,5196,2480
,,,,,,,,4808,20076,5734,2736
,,,,,,,,4809,21316,6088,2906
,,,,,,,,4810,21962,6272,2994
,,,,,,,,4811,22388,6394,3052
,,,,,,,,4812,22462,6414,3062
,,,,,,,,4813,22352,6384,3048
,,,,,,,,4814,22328,6378,3044
,,,,,,,,4815,22110,6314,3014
,,,,,,,,4816,21790,6222,2970
,,,,,,,,4817,21616,6172,2948
,,,,,,,,4818,21388,6108,2916
,,,,,,,,4819,20868,5960,2846
,,,,,,,,4820,20438,5838,2786
,,,,,,,,4821,20612,5888,2810
,,,,,,,,4822,20100,5740,2740
,,,,,,,,4823,18540,5296,2528
,,,,,,,,4824,16790,4796,2290
,,,,,,,,4825,15418,4404,2102
,,,,,,,,4826,14526,4148,1980
,,,,,,,,4827,13980,3992,1906
,,,,,,,,4828,13678,3906,1866
,,,,,,,,4829,13634,3894,1858
,,,,,,,,4830,13736,3924,1872
,,,,,,,,4831,14432,4122,1968
,,,,,,,,4832,15878,4536,2164
