Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,4339,39297,11223,5358
,,,,,,,,4340,38034,10863,5184
,,,,,,,,4341,37266,10644,5082
,,,,,,,,4342,36543,10437,4983
,,,,,,,,4343,33903,9681,4620
,,,,,,,,4344,30864,8814,4209
,,,,,,,,4345,28275,8076,3855
,,,,,,,,4346,26448,7554,3606
,,,,,,,,4347,25155,7182,3429
,,,,,,,,4348,24360,6957,3321
,,,,,,,,4349,23907,6828,3258
,,,,,,,,4350,23511,6717,3207
,,,,,,,,4351,24387,6966,3324
,,,,,,,,4352,26775,7647,3648
,,,,,,,,4353,29976,8562,4089
,,,,,,,,4354,33090,9450,4512
,,,,,,,,4355,35607,10170,4854
,,,,,,,,4356,37593,10737,5124
,,,,,,,,4357,38973,11133,5316
,,,,,,,,4358,39900,11397,5439
,,,,,,,,4359,40293,11508,5493
,,,,,,,,4360,39741,11349,5418
,,,,,,,,4361,39123,11172,5334
,,,,,,,,4362,38952,11124,5310
,,,,,,,,4363,38670,11046,5271
,,,,,,,,4364,37731,10776,5145
,,,,,,,,4365,37131,10605,5061
,,,,,,,,4366,36150,10323,4929
,,,,,,,,4367,33045,9438,4506
,,,,,,,,4368,29646,8466,4044
,,,,,,,,4369,27150,7752,3702
,,,,,,,,4370,25527,7290,3480
,,,,,,,,4371,24477,6990,3336
,,,,,,,,4372,23967,6846,3267
,,,,,,,,4373,24204,6912,3300
,,,,,,,,4374,25119,7173,3423
,,,,,,,,4375,27963,7986,3813
,,,,,,,,4376,31515,9000,4296
,,,,,,,,4377,34254,9783,4671
,,,,,,,,4378,36471,10416,4971
,,,,,,,,4379,38211,10911,5211
,,,,,,,,4380,39309,11226,5361
,,,,,,,,4381,39903,11397,5439
,,,,,,,,4382,40449,11553,5514
,,,,,,,,4383,40758,11640,5559
,,,,,,,,4384,40623,11601,5538
,,,,,,,,4385,40491,11565,5520
,,,,,,,,4386,40221,11487,5484
,,,,,,,,4387,39303,11226,5361
,,,,,,,,4388,37908,10827,5169
,,,,,,,,4389,36960,10557,5040
,,,,,,,,4390,35757,10212,4875
,,,,,,,,4391,32406,9255,4419
,,,,,,,,4392,28863,8244,3936
,,,,,,,,4393,26256,7497,3579
,,,,,,,,4394,24708,7056,3369
,,,,,,,,4395,23649,6756,3225
,,,,,,,,4396,23118,6603,3150
,,,,,,,,4397,23214,6630,3165
,,,,,,,,4398,24054,6870,3279
,,,,,,,,4399,26814,7659,3654
,,,,,,,,4400,30312,8658,4134
,,,,,,,,4401,32979,9420,4497
,,,,,,,,4402,35109,10026,4785
,,,,,,,,4403,36741,10494,5010
,,,,,,,,4404,37821,10803,5157
,,,,,,,,4405,38547,11010,5256
,,,,,,,,4406,39261,11211,5352
,,,,,,,,4407,39735,11349,5418
,,,,,,,,4408,40053,11439,5460
,,,,,,,,4409,40263,11499,5490
,,,,,,,,4410,39858,11385,5436
,,,,,,,,4411,38295,10938,5223
,,,,,,,,4412,36471,10416,4971
,,,,,,,,4413,35733,10206,4872
,,,,,,,,4414,34401,9825,4689
,,,,,,,,4415,31884,9105,4347
,,,,,,,,4416,29130,8319,3969
,,,,,,,,4417,26814,7659,3654
,,,,,,,,4418,25224,7203,3438
,,,,,,,,4419,24198,6912,3300
,,,,,,,,4420,23724,6777,3234
,,,,,,,,4421,23757,6786,3240
,,,,,,,,4422,24042,6867,3279
,,,,,,,,4423,24825,7092,3384
,,,,,,,,4424,26244,7497,3576
,,,,,,,,4425,28200,8052,3846
,,,,,,,,4426,30645,8754,4179
,,,,,,,,4427,33153,9468,4521
,,,,,,,,4428,35175,10047,4797
,,,,,,,,4429,36612,10458,4992
,,,,,,,,4430,37323,10659,5088
,,,,,,,,4431,37752,10782,5148
,,,,,,,,4432,38184,10908,5208
,,,,,,,,4433,38667,11046,5271
,,,,,,,,4434,38907,11112,5304
,,,,,,,,4435,38229,10917,5211
,,,,,,,,4436,37056,10584,5052
,,,,,,,,4437,36510,10428,4977
,,,,,,,,4438,35541,10149,4845
,,,,,,,,4439,33627,9603,4584
,,,,,,,,4440,30960,8841,4221
,,,,,,,,4441,28611,8172,3900
,,,,,,,,4442,26976,7704,3678
,,,,,,,,4443,25935,7407,3537
,,,,,,,,4444,25341,7239,3453
,,,,,,,,4445,25455,7272,3468
,,,,,,,,4446,26286,7509,3585
,,,,,,,,4447,29094,8310,3966
,,,,,,,,4448,32778,9360,4467
,,,,,,,,4449,35766,10218,4875
,,,,,,,,4450,38031,10863,5184
,,,,,,,,4451,39744,11352,5421
,,,,,,,,4452,40803,11655,5562
,,,,,,,,4453,41445,11838,5649
,,,,,,,,4454,41991,11991,5724
,,,,,,,,4455,42318,12087,5769
,,,,,,,,4456,42348,12096,5772
,,,,,,,,4457,42246,12066,5760
,,,,,,,,4458,41919,11973,5715
,,,,,,,,4459,40821,11661,5565
,,,,,,,,4460,39327,11232,5361
,,,,,,,,4461,38424,10974,5241
,,,,,,,,4462,37194,10623,5073
,,,,,,,,4463,33798,9654,4608
,,,,,,,,4464,30195,8625,4119
,,,,,,,,4465,27507,7857,3750
,,,,,,,,4466,25767,7359,3513
,,,,,,,,4467,24636,7035,3360
,,,,,,,,4468,23994,6852,3270
,,,,,,,,4469,24000,6855,3270
,,,,,,,,4470,24759,7071,3375
,,,,,,,,4471,27453,7842,3741
,,,,,,,,4472,31050,8868,4233
,,,,,,,,4473,34080,9735,4647
,,,,,,,,4474,36630,10461,4995
,,,,,,,,4475,38766,11073,5286
,,,,,,,,4476,40236,11493,5484
,,,,,,,,4477,41193,11766,5616
,,,,,,,,4478,42201,12051,5754
,,,,,,,,4479,42831,12234,5841
,,,,,,,,4480,43335,12378,5907
,,,,,,,,4481,43599,12453,5946
,,,,,,,,4482,43452,12411,5925
,,,,,,,,4483,42003,11997,5727
,,,,,,,,4484,40353,11526,5502
,,,,,,,,4485,39795,11364,5424
,,,,,,,,4486,38577,11016,5259
,,,,,,,,4487,35526,10146,4845
,,,,,,,,4488,32223,9201,4392
,,,,,,,,4489,29646,8469,4044
,,,,,,,,4490,27912,7971,3804
,,,,,,,,4491,26724,7635,3645
,,,,,,,,4492,25980,7422,3543
,,,,,,,,4493,25677,7332,3498
,,,,,,,,4494,25635,7320,3495
,,,,,,,,4495,26706,7629,3642
,,,,,,,,4496,29259,8355,3987
,,,,,,,,4497,32499,9282,4431
,,,,,,,,4498,35256,10068,4806
,,,,,,,,4499,37155,10611,5067
,,,,,,,,4500,38478,10989,5247
,,,,,,,,4501,39378,11247,5370
,,,,,,,,4502,39369,11244,5367
,,,,,,,,4503,38529,11004,5253
,,,,,,,,4504,37734,10776,5145
,,,,,,,,4505,37722,10776,5142
,,,,,,,,4506,37950,10839,5175
,,,,,,,,4507,37521,10716,5115
,,,,,,,,4508,36504,10428,4977
,,,,,,,,4509,35940,10263,4899
,,,,,,,,4510,35295,10080,4812
,,,,,,,,4511,32934,9408,4491
,,,,,,,,4512,30117,8601,4104
,,,,,,,,4513,27609,7887,3765
,,,,,,,,4514,25884,7392,3528
,,,,,,,,4515,24684,7050,3363
,,,,,,,,4516,23916,6831,3261
,,,,,,,,4517,23484,6708,3201
,,,,,,,,4518,23067,6588,3144
,,,,,,,,4519,23886,6822,3255
,,,,,,,,4520,26139,7467,3561
,,,,,,,,4521,29121,8316,3969
,,,,,,,,4522,31911,9114,4350
,,,,,,,,4523,34236,9780,4668
,,,,,,,,4524,36102,10311,4923
,,,,,,,,4525,37320,10659,5088
,,,,,,,,4526,37977,10848,5178
,,,,,,,,4527,38460,10983,5244
,,,,,,,,4528,38919,11115,5304
,,,,,,,,4529,39483,11277,5382
,,,,,,,,4530,39801,11367,5427
,,,,,,,,4531,39228,11205,5349
,,,,,,,,4532,38037,10863,5187
,,,,,,,,4533,37638,10749,5133
,,,,,,,,4534,36741,10494,5010
,,,,,,,,4535,33579,9588,4578
,,,,,,,,4536,30039,8580,4095
,,,,,,,,4537,27285,7794,3720
,,,,,,,,4538,25434,7263,3468
,,,,,,,,4539,24264,6930,3306
,,,,,,,,4540,23604,6744,3219
,,,,,,,,4541,23673,6762,3225
,,,,,,,,4542,24525,7005,3345
,,,,,,,,4543,27300,7800,3723
,,,,,,,,4544,30651,8754,4179
,,,,,,,,4545,32976,9420,4497
,,,,,,,,4546,34830,9948,4749
,,,,,,,,4547,36306,10368,4950
,,,,,,,,4548,37293,10653,5085
,,,,,,,,4549,38007,10854,5181
,,,,,,,,4550,38772,11073,5286
,,,,,,,,4551,39228,11202,5346
,,,,,,,,4552,39504,11283,5385
,,,,,,,,4553,39756,11355,5421
,,,,,,,,4554,39609,11313,5400
,,,,,,,,4555,38520,11001,5253
,,,,,,,,4556,37044,10578,5052
,,,,,,,,4557,36243,10353,4941
,,,,,,,,4558,34953,9981,4767
,,,,,,,,4559,31530,9003,4299
,,,,,,,,4560,28041,8010,3822
,,,,,,,,4561,25503,7284,3477
,,,,,,,,4562,23910,6828,3258
,,,,,,,,4563,22893,6537,3120
,,,,,,,,4564,22422,6402,3057
,,,,,,,,4565,22560,6444,3075
,,,,,,,,4566,23406,6687,3192
,,,,,,,,4567,26196,7482,3573
,,,,,,,,4568,29526,8430,4026
,,,,,,,,4569,31884,9105,4347
,,,,,,,,4570,33714,9630,4596
,,,,,,,,4571,35307,10083,4815
,,,,,,,,4572,36369,10386,4959
,,,,,,,,4573,37128,10605,5061
,,,,,,,,4574,38034,10863,5184
,,,,,,,,4575,38739,11064,5283
,,,,,,,,4576,39261,11211,5352
,,,,,,,,4577,39597,11310,5400
,,,,,,,,4578,39414,11256,5376
,,,,,,,,4579,38448,10980,5241
,,,,,,,,4580,37038,10578,5049
,,,,,,,,4581,36435,10407,4968
,,,,,,,,4582,35427,10116,4830
,,,,,,,,4583,32103,9168,4377
,,,,,,,,4584,28722,8205,3915
,,,,,,,,4585,26232,7491,3576
,,,,,,,,4586,24654,7041,3360
,,,,,,,,4587,23694,6768,3231
,,,,,,,,4588,23253,6642,3171
,,,,,,,,4589,23439,6696,3195
,,,,,,,,4590,24426,6975,3330
,,,,,,,,4591,27234,7779,3711
,,,,,,,,4592,30660,8757,4179
,,,,,,,,4593,33255,9498,4533
,,,,,,,,4594,35298,10083,4812
,,,,,,,,4595,37113,10599,5058
,,,,,,,,4596,38574,11016,5259
,,,,,,,,4597,39564,11301,5394
,,,,,,,,4598,40380,11532,5505
,,,,,,,,4599,40803,11655,5562
,,,,,,,,4600,41100,11739,5604
,,,,,,,,4601,41454,11841,5652
,,,,,,,,4602,41364,11811,5640
,,,,,,,,4603,40347,11523,5499
,,,,,,,,4604,38814,11085,5292
,,,,,,,,4605,38064,10872,5190
,,,,,,,,4606,36990,10563,5043
,,,,,,,,4607,33594,9594,4581
,,,,,,,,4608,30024,8577,4092
,,,,,,,,4609,27423,7830,3741
,,,,,,,,4610,25728,7347,3507
,,,,,,,,4611,24594,7023,3351
,,,,,,,,4612,24003,6855,3270
,,,,,,,,4613,24126,6891,3288
,,,,,,,,4614,25113,7173,3423
,,,,,,,,4615,28086,8022,3831
,,,,,,,,4616,31611,9030,4311
,,,,,,,,4617,34356,9813,4683
,,,,,,,,4618,36648,10467,4998
,,,,,,,,4619,38907,11112,5304
,,,,,,,,4620,40677,11616,5544
,,,,,,,,4621,41616,11886,5676
,,,,,,,,4622,42645,12180,5814
,,,,,,,,4623,43344,12381,5910
,,,,,,,,4624,43791,12507,5970
,,,,,,,,4625,44109,12597,6012
,,,,,,,,4626,43746,12495,5964
,,,,,,,,4627,42516,12144,5796
,,,,,,,,4628,40647,11610,5544
,,,,,,,,4629,39759,11355,5421
,,,,,,,,4630,38364,10956,5229
,,,,,,,,4631,34791,9936,4743
,,,,,,,,4632,31119,8886,4242
,,,,,,,,4633,28281,8076,3855
,,,,,,,,4634,26466,7557,3606
,,,,,,,,4635,25350,7242,3456
,,,,,,,,4636,24741,7065,3372
,,,,,,,,4637,24861,7101,3390
,,,,,,,,4638,25866,7386,3528
,,,,,,,,4639,28650,8184,3906
,,,,,,,,4640,32319,9228,4407
,,,,,,,,4641,35283,10077,4812
,,,,,,,,4642,37866,10815,5163
,,,,,,,,4643,40170,11472,5478
,,,,,,,,4644,41994,11991,5724
,,,,,,,,4645,43320,12372,5907
,,,,,,,,4646,44394,12681,6054
,,,,,,,,4647,44778,12789,6105
,,,,,,,,4648,44709,12771,6096
,,,,,,,,4649,44418,12684,6057
,,,,,,,,4650,43422,12402,5922
,,,,,,,,4651,41643,11892,5679
,,,,,,,,4652,39915,11400,5442
,,,,,,,,4653,39264,11211,5352
,,,,,,,,4654,38019,10857,5184
,,,,,,,,4655,34857,9954,4752
,,,,,,,,4656,31527,9003,4299
,,,,,,,,4657,28926,8262,3942
,,,,,,,,4658,27276,7791,3720
,,,,,,,,4659,26190,7482,3570
,,,,,,,,4660,25548,7296,3483
,,,,,,,,4661,25365,7242,3456
,,,,,,,,4662,25668,7332,3498
,,,,,,,,4663,26724,7635,3645
,,,,,,,,4664,28824,8232,3930
,,,,,,,,4665,31653,9042,4317
,,,,,,,,4666,34191,9765,4662
,,,,,,,,4667,36078,10305,4920
,,,,,,,,4668,37620,10743,5130
,,,,,,,,4669,38808,11082,5289
,,,,,,,,4670,39783,11361,5424
,,,,,,,,4671,40728,11631,5553
,,,,,,,,4672,41478,11844,5655
,,,,,,,,4673,41976,11988,5724
,,,,,,,,4674,42027,12003,5730
,,,,,,,,4675,41226,11772,5619
,,,,,,,,4676,39765,11358,5421
,,,,,,,,4677,39093,11166,5331
,,,,,,,,4678,38145,10893,5199
,,,,,,,,4679,35280,10074,4809
,,,,,,,,4680,32073,9159,4374
,,,,,,,,4681,29409,8400,4011
,,,,,,,,4682,27531,7863,3753
,,,,,,,,4683,26244,7497,3576
,,,,,,,,4684,25398,7254,3462
,,,,,,,,4685,24921,7119,3396
,,,,,,,,4686,24552,7011,3348
,,,,,,,,4687,25251,7212,3441
,,,,,,,,4688,27603,7884,3762
,,,,,,,,4689,30852,8811,4206
,,,,,,,,4690,34020,9717,4638
,,,,,,,,4691,36822,10518,5022
,,,,,,,,4692,39084,11163,5331
,,,,,,,,4693,40380,11532,5505
,,,,,,,,4694,40629,11601,5541
,,,,,,,,4695,40650,11610,5544
,,,,,,,,4696,40710,11628,5550
,,,,,,,,4697,40788,11649,5559
,,,,,,,,4698,40764,11643,5559
,,,,,,,,4699,40104,11454,5469
,,,,,,,,4700,39528,11289,5391
,,,,,,,,4701,39660,11328,5409
,,,,,,,,4702,38229,10917,5211
,,,,,,,,4703,35238,10065,4803
,,,,,,,,4704,32136,9177,4380
,,,,,,,,4705,29898,8538,4074
,,,,,,,,4706,28464,8130,3879
,,,,,,,,4707,27546,7866,3756
,,,,,,,,4708,27063,7728,3690
,,,,,,,,4709,27249,7782,3714
,,,,,,,,4710,28491,8136,3885
,,,,,,,,4711,31473,8988,4290
,,,,,,,,4712,35424,10116,4830
,,,,,,,,4713,38493,10995,5247
,,,,,,,,4714,40959,11697,5586
,,,,,,,,4715,43128,12318,5880
,,,,,,,,4716,44874,12816,6120
,,,,,,,,4717,46221,13200,6300
,,,,,,,,4718,47379,13533,6459
,,,,,,,,4719,47625,13602,6495
,,,,,,,,4720,47721,13629,6507
,,,,,,,,4721,47631,13602,6495
,,,,,,,,4722,47277,13503,6447
,,,,,,,,4723,46176,13188,6297
,,,,,,,,4724,44727,12774,6099
,,,,,,,,4725,44160,12612,6021
,,,,,,,,4726,42405,12111,5781
,,,,,,,,4727,38355,10953,5229
,,,,,,,,4728,34347,9810,4683
,,,,,,,,4729,31509,9000,4296
,,,,,,,,4730,29667,8475,4044
,,,,,,,,4731,28479,8133,3882
,,,,,,,,4732,27735,7920,3783
,,,,,,,,4733,27804,7941,3789
,,,,,,,,4734,28929,8262,3945
,,,,,,,,4735,32052,9153,4371
,,,,,,,,4736,36108,10311,4923
,,,,,,,,4737,39360,11241,5367
,,,,,,,,4738,42240,12063,5757
,,,,,,,,4739,44730,12774,6099
,,,,,,,,4740,46434,13263,6330
,,,,,,,,4741,47610,13599,6492
,,,,,,,,4742,48675,13899,6636
,,,,,,,,4743,49344,14094,6726
,,,,,,,,4744,49851,14238,6798
,,,,,,,,4745,50151,14322,6837
,,,,,,,,4746,49737,14205,6783
,,,,,,,,4747,48597,13878,6627
,,,,,,,,4748,47103,13452,6420
,,,,,,,,4749,46248,13209,6306
,,,,,,,,4750,44562,12729,6075
,,,,,,,,4751,40743,11634,5556
,,,,,,,,4752,36951,10554,5037
,,,,,,,,4753,34284,9792,4674
,,,,,,,,4754,32628,9318,4449
,,,,,,,,4755,31581,9018,4305
,,,,,,,,4756,30948,8838,4221
,,,,,,,,4757,30915,8829,4215
,,,,,,,,4758,31998,9138,4362
,,,,,,,,4759,34830,9948,4749
,,,,,,,,4760,38994,11136,5316
,,,,,,,,4761,41916,11970,5715
,,,,,,,,4762,44268,12642,6036
,,,,,,,,4763,46692,13335,6366
,,,,,,,,4764,48540,13863,6618
,,,,,,,,4765,49701,14196,6777
,,,,,,,,4766,49737,14205,6783
,,,,,,,,4767,48573,13872,6621
,,,,,,,,4768,46302,13224,6315
,,,,,,,,4769,44586,12732,6078
,,,,,,,,4770,43848,12522,5979
,,,,,,,,4771,42732,12204,5826
,,,,,,,,4772,41664,11901,5679
,,,,,,,,4773,41346,11811,5637
,,,,,,,,4774,40002,11424,5454
,,,,,,,,4775,36606,10455,4992
,,,,,,,,4776,33060,9441,4509
,,,,,,,,4777,30339,8664,4134
,,,,,,,,4778,28380,8106,3870
,,,,,,,,4779,27135,7749,3699
,,,,,,,,4780,26373,7533,3594
,,,,,,,,4781,26331,7518,3588
,,,,,,,,4782,27258,7785,3717
,,,,,,,,4783,29520,8430,4026
,,,,,,,,4784,32271,9216,4401
,,,,,,,,4785,33870,9675,4620
,,,,,,,,4786,34983,9993,4770
,,,,,,,,4787,36069,10302,4917
,,,,,,,,4788,36819,10518,5019
,,,,,,,,4789,37275,10647,5082
,,,,,,,,4790,37932,10833,5172
,,,,,,,,4791,38166,10899,5205
,,,,,,,,4792,38460,10983,5244
,,,,,,,,4793,38763,11070,5286
,,,,,,,,4794,38655,11040,5271
,,,,,,,,4795,37542,10722,5121
,,,,,,,,4796,36204,10338,4935
,,,,,,,,4797,35982,10278,4905
,,,,,,,,4798,34734,9918,4737
,,,,,,,,4799,31707,9054,4323
,,,,,,,,4800,28518,8145,3888
,,,,,,,,4801,26127,7464,3561
,,,,,,,,4802,24738,7065,3372
,,,,,,,,4803,23856,6813,3252
,,,,,,,,4804,23457,6699,3198
,,,,,,,,4805,23694,6768,3231
,,,,,,,,4806,24894,7107,3393
,,,,,,,,4807,27285,7794,3720
,,,,,,,,4808,30114,8601,4104
,,,,,,,,4809,31974,9132,4359
,,,,,,,,4810,32943,9408,4491
,,,,,,,,4811,33582,9591,4578
,,,,,,,,4812,33693,9621,4593
,,,,,,,,4813,33528,9576,4572
,,,,,,,,4814,33492,9567,4566
,,,,,,,,4815,33165,9471,4521
,,,,,,,,4816,32685,9333,4455
,,,,,,,,4817,32424,9258,4422
,,,,,,,,4818,32082,9162,4374
,,,,,,,,4819,31302,8940,4269
,,,,,,,,4820,30657,8757,4179
,,,,,,,,4821,30918,8832,4215
,,,,,,,,4822,30150,8610,4110
,,,,,,,,4823,27810,7944,3792
,,,,,,,,4824,25185,7194,3435
,,,,,,,,4825,23127,6606,3153
,,,,,,,,4826,21789,6222,2970
,,,,,,,,4827,20970,5988,2859
,,,,,,,,4828,20517,5859,2799
,,,,,,,,4829,20451,5841,2787
,,,,,,,,4830,20604,5886,2808
,,,,,,,,4831,21648,6183,2952
,,,,,,,,4832,23817,6804,3246
,,,,,,,,4833,26412,7542,3600
,,,,,,,,4834,28383,8106,3870
,,,,,,,,4835,29634,8463,4041
,,,,,,,,4836,30363,8670,4140
,,,,,,,,4837,30732,8775,4191
,,,,,,,,4838,30915,8829,4215
,,,,,,,,4839,31083,8880,4239
,,,,,,,,4840,31344,8952,4272
,,,,,,,,4841,31746,9066,4329
,,,,,,,,4842,31941,9120,4356
,,,,,,,,4843,31539,9006,4302
,,,,,,,,4844,30561,8730,4167
,,,,,,,,4845,30456,8700,4152
,,,,,,,,4846,29793,8508,4062
,,,,,,,,4847,27639,7893,3768
,,,,,,,,4848,25257,7212,3441
,,,,,,,,4849,23226,6633,3165
,,,,,,,,4850,21921,6261,2988
,,,,,,,,4851,21099,6024,2877
,,,,,,,,4852,20589,5880,2805
,,,,,,,,4853,20385,5823,2778
,,,,,,,,4854,20184,5766,2751
,,,,,,,,4855,20802,5940,2835
,,,,,,,,4856,22662,6474,3090
,,,,,,,,4857,25209,7200,3438
,,,,,,,,4858,27519,7860,3753
,,,,,,,,4859,29421,8400,4011
,,,,,,,,4860,30957,8841,4221
,,,,,,,,4861,32049,9153,4368
,,,,,,,,4862,32676,9333,4455
,,,,,,,,4863,33258,9498,4533
,,,,,,,,4864,33846,9666,4614
,,,,,,,,4865,34626,9888,4722
,,,,,,,,4866,35115,10029,4785
,,,,,,,,4867,34737,9921,4737
,,,,,,,,4868,33807,9657,4608
,,,,,,,,4869,33828,9663,4611
,,,,,,,,4870,32979,9420,4497
,,,,,,,,4871,30408,8685,4146
,,,,,,,,4872,27612,7887,3765
,,,,,,,,4873,25509,7287,3477
,,,,,,,,4874,24147,6897,3291
,,,,,,,,4875,23367,6672,3186
,,,,,,,,4876,23094,6597,3150
,,,,,,,,4877,23565,6732,3210
,,,,,,,,4878,25065,7158,3417
,,,,,,,,4879,27756,7929,3786
,,,,,,,,4880,30951,8838,4221
,,,,,,,,4881,33291,9510,4539
,,,,,,,,4882,35037,10008,4776
,,,,,,,,4883,36675,10476,4998
,,,,,,,,4884,37983,10848,5181
,,,,,,,,4885,38895,11109,5301
,,,,,,,,4886,40206,11484,5481
,,,,,,,,4887,41229,11775,5619
,,,,,,,,4888,41982,11991,5724
,,,,,,,,4889,42438,12120,5787
,,,,,,,,4890,42267,12072,5763
,,,,,,,,4891,41277,11790,5628
,,,,,,,,4892,40233,11490,5484
,,,,,,,,4893,40308,11511,5496
,,,,,,,,4894,38805,11082,5289
,,,,,,,,4895,35436,10119,4833
,,,,,,,,4896,31977,9132,4359
,,,,,,,,4897,29469,8415,4017
,,,,,,,,4898,27912,7971,3804
,,,,,,,,4899,26928,7692,3672
,,,,,,,,4900,26484,7563,3609
,,,,,,,,4901,26694,7623,3639
,,,,,,,,4902,27882,7965,3801
,,,,,,,,4903,30441,8694,4149
,,,,,,,,4904,33936,9693,4626
,,,,,,,,4905,36951,10554,5037
,,,,,,,,4906,39426,11262,5376
,,,,,,,,4907,41628,11889,5676
,,,,,,,,4908,43056,12297,5871
,,,,,,,,4909,44298,12651,6042
,,,,,,,,4910,45372,12957,6186
,,,,,,,,4911,45780,13074,6240
,,,,,,,,4912,45381,12960,6186
,,,,,,,,4913,44604,12741,6081
,,,,,,,,4914,43614,12456,5946
,,,,,,,,4915,42054,12009,5733
,,,,,,,,4916,40458,11556,5517
,,,,,,,,4917,39756,11355,5421
,,,,,,,,4918,37608,10743,5127
,,,,,,,,4919,33669,9615,4590
,,,,,,,,4920,29850,8526,4071
,,,,,,,,4921,26949,7695,3675
,,,,,,,,4922,25077,7161,3420
,,,,,,,,4923,23919,6831,3261
,,,,,,,,4924,23241,6639,3168
,,,,,,,,4925,23331,6663,3180
,,,,,,,,4926,24351,6957,3318
,,,,,,,,4927,26811,7659,3654
,,,,,,,,4928,29973,8562,4086
,,,,,,,,4929,32202,9195,4392
,,,,,,,,4930,33726,9633,4599
,,,,,,,,4931,34923,9975,4761
,,,,,,,,4932,35697,10194,4866
,,,,,,,,4933,36222,10347,4938
,,,,,,,,4934,36972,10560,5043
,,,,,,,,4935,37605,10740,5127
,,,,,,,,4936,38184,10905,5205
,,,,,,,,4937,38688,11049,5274
,,,,,,,,4938,38667,11043,5271
,,,,,,,,4939,37632,10746,5133
,,,,,,,,4940,36285,10365,4947
,,,,,,,,4941,36339,10380,4953
,,,,,,,,4942,34953,9981,4767
,,,,,,,,4943,31782,9075,4332
,,,,,,,,4944,28530,8148,3891
,,,,,,,,4945,26277,7506,3582
,,,,,,,,4946,24792,7080,3378
,,,,,,,,4947,23901,6825,3258
,,,,,,,,4948,23547,6726,3210
,,,,,,,,4949,23862,6816,3255
,,,,,,,,4950,25365,7245,3456
,,,,,,,,4951,28128,8034,3834
,,,,,,,,4952,31134,8892,4245
,,,,,,,,4953,33141,9468,4518
,,,,,,,,4954,34518,9858,4707
,,,,,,,,4955,35547,10152,4845
,,,,,,,,4956,36138,10323,4926
,,,,,,,,4957,36642,10467,4998
,,,,,,,,4958,37719,10776,5142
,,,,,,,,4959,38667,11046,5271
,,,,,,,,4960,39540,11295,5391
,,,,,,,,4961,40419,11544,5511
,,,,,,,,4962,40896,11679,5574
,,,,,,,,4963,40461,11556,5517
,,,,,,,,4964,39858,11385,5436
,,,,,,,,4965,39453,11268,5379
,,,,,,,,4966,37497,10710,5112
,,,,,,,,4967,34251,9780,4668
,,,,,,,,4968,31017,8859,4227
,,,,,,,,4969,28644,8181,3906
,,,,,,,,4970,27039,7722,3687
,,,,,,,,4971,25983,7422,3543
,,,,,,,,4972,25455,7272,3468
,,,,,,,,4973,25683,7335,3501
,,,,,,,,4974,27129,7749,3699
,,,,,,,,4975,29664,8475,4044
,,,,,,,,4976,32601,9312,4443
,,,,,,,,4977,34695,9909,4731
,,,,,,,,4978,36411,10398,4965
,,,,,,,,4979,37914,10830,5169
,,,,,,,,4980,39000,11139,5316
,,,,,,,,4981,39678,11331,5409
,,,,,,,,4982,40131,11463,5472
,,,,,,,,4983,40128,11463,5469
,,,,,,,,4984,39924,11403,5442
,,,,,,,,4985,39684,11334,5409
,,,,,,,,4986,39339,11238,5364
,,,,,,,,4987,38382,10962,5232
,,,,,,,,4988,37212,10629,5073
,,,,,,,,4989,36789,10506,5016
,,,,,,,,4990,35646,10182,4860
,,,,,,,,4991,32919,9402,4488
,,,,,,,,4992,29931,8550,4080
,,,,,,,,4993,27474,7845,3744
,,,,,,,,4994,25740,7350,3510
,,,,,,,,4995,24597,7026,3354
,,,,,,,,4996,23904,6828,3258
,,,,,,,,4997,23748,6783,3237
,,,,,,,,4998,23958,6843,3267
,,,,,,,,4999,24876,7107,3390
,,,,,,,,5000,27078,7734,3693
,,,,,,,,5001,29859,8529,4071
,,,,,,,,5002,32346,9240,4410
,,,,,,,,5003,34119,9744,4650
,,,,,,,,5004,35058,10011,4779
,,,,,,,,5005,35418,10113,4830
,,,,,,,,5006,35442,10122,4833
,,,,,,,,5007,35163,10041,4794
,,,,,,,,5008,34353,9813,4683
,,,,,,,,5009,33651,9612,4590
,,,,,,,,5010,33318,9516,4545
,,,,,,,,5011,32808,9369,4473
,,,,,,,,5012,32373,9243,4413
,,,,,,,,5013,32382,9249,4416
,,,,,,,,5014,31230,8919,4257
,,,,,,,,5015,29184,8334,3978
,,,,,,,,5016,26892,7680,3666
,,,,,,,,5017,24900,7110,3393
,,,,,,,,5018,23601,6741,3216
,,,,,,,,5019,22752,6498,3102
,,,,,,,,5020,22260,6357,3033
,,,,,,,,5021,22143,6324,3018
,,,,,,,,5022,22317,6372,3042
,,,,,,,,5023,22704,6483,3093
,,,,,,,,5024,24180,6906,3297
,,,,,,,,5025,26283,7506,3585
,,,,,,,,5026,28170,8046,3840
,,,,,,,,5027,29475,8418,4017
,,,,,,,,5028,30453,8697,4152
,,,,,,,,5029,31044,8865,4233
,,,,,,,,5030,31116,8886,4242
,,,,,,,,5031,31017,8859,4227
,,,,,,,,5032,30870,8817,4209
