Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,2073,46957.7,13413.8,6401.4
,,,,,,,,2074,47042.3,13437.3,6410.8
,,,,,,,,2075,47333.7,13517.2,6453.1
,,,,,,,,2076,47376,13531.3,6457.8
,,,,,,,,2077,47150.4,13465.5,6429.6
,,,,,,,,2078,47023.5,13427.9,6410.8
,,,,,,,,2079,46130.5,13174.1,6288.6
,,,,,,,,2080,45373.8,12957.9,6185.2
,,,,,,,,2081,45481.9,12990.8,6199.3
,,,,,,,,2082,46003.6,13136.5,6269.8
,,,,,,,,2083,46511.2,13282.2,6340.3
,,,,,,,,2084,48278.4,13789.8,6580
,,,,,,,,2085,47432.4,13545.4,6467.2
,,,,,,,,2086,44250.5,12638.3,6030.1
,,,,,,,,2087,39668,11327,5409.7
,,,,,,,,2088,35635.4,10175.5,4859.8
,,,,,,,,2089,32984.6,9418.8,4497.9
,,,,,,,,2090,31616.9,9028.7,4309.9
,,,,,,,,2091,30930.7,8831.3,4215.9
,,,,,,,,2092,30813.2,8803.1,4197.1
,,,,,,,,2093,31739.1,9061.6,4324
,,,,,,,,2094,34911.6,9968.7,4761.1
,,,,,,,,2095,40988.7,11707.7,5588.3
,,,,,,,,2096,44541.9,12718.2,6072.4
,,,,,,,,2097,45552.4,13009.6,6208.7
,,,,,,,,2098,46238.6,13207,6302.7
,,,,,,,,2099,46769.7,13357.4,6377.9
,,,,,,,,2100,46849.6,13380.9,6387.3
,,,,,,,,2101,46534.7,13291.6,6345
,,,,,,,,2102,46304.4,13225.8,6312.1
,,,,,,,,2103,45571.2,13014.3,6213.4
,,,,,,,,2104,45298.6,12934.4,6175.8
,,,,,,,,2105,45655.8,13042.5,6222.8
,,,,,,,,2106,46483,13277.5,6335.6
,,,,,,,,2107,47310.2,13512.5,6453.1
,,,,,,,,2108,48927,13973.1,6669.3
,,,,,,,,2109,48010.5,13709.9,6547.1
,,,,,,,,2110,44932,12831,6124.1
,,,,,,,,2111,40476.4,11557.3,5517.8
,,,,,,,,2112,36589.5,10452.8,4986.7
,,,,,,,,2113,34070.3,9729,4643.6
,,,,,,,,2114,32726.1,9348.3,4460.3
,,,,,,,,2115,32129.2,9179.1,4380.4
,,,,,,,,2116,32016.4,9141.5,4366.3
,,,,,,,,2117,33003.4,9423.5,4497.9
,,,,,,,,2118,36213.5,10344.7,4935
,,,,,,,,2119,41928.7,11975.6,5715.2
,,,,,,,,2120,45204.6,12910.9,6161.7
,,,,,,,,2121,45806.2,13080.1,6241.6
,,,,,,,,2122,45904.9,13113,6260.4
,,,,,,,,2123,46003.6,13136.5,6269.8
,,,,,,,,2124,45651.1,13037.8,6222.8
,,,,,,,,2125,44866.2,12812.2,6119.4
,,,,,,,,2126,44386.8,12675.9,6053.6
,,,,,,,,2127,43498.5,12422.1,5931.4
,,,,,,,,2128,42685.4,12191.8,5818.6
,,,,,,,,2129,42361.1,12097.8,5776.3
,,,,,,,,2130,42332.9,12088.4,5771.6
,,,,,,,,2131,42591.4,12163.6,5809.2
,,,,,,,,2132,44950.8,12835.7,6128.8
,,,,,,,,2133,44941.4,12831,6124.1
,,,,,,,,2134,42896.9,12252.9,5846.8
,,,,,,,,2135,39649.2,11322.3,5405
,,,,,,,,2136,36100.7,10307.1,4920.9
,,,,,,,,2137,33308.9,9512.8,4540.2
,,,,,,,,2138,31781.4,9075.7,4333.4
,,,,,,,,2139,31001.2,8850.1,4225.3
,,,,,,,,2140,30766.2,8784.3,4192.4
,,,,,,,,2141,31015.3,8859.5,4225.3
,,,,,,,,2142,32176.2,9188.5,4389.8
,,,,,,,,2143,34300.6,9794.8,4671.8
,,,,,,,,2144,37266.3,10640.8,5080.7
,,,,,,,,2145,40645.6,11604.3,5541.3
,,,,,,,,2146,42699.5,12191.8,5818.6
,,,,,,,,2147,43869.8,12525.5,5978.4
,,,,,,,,2148,44071.9,12586.6,6006.6
,,,,,,,,2149,43691.2,12478.5,5954.9
,,,,,,,,2150,42690.1,12191.8,5818.6
,,,,,,,,2151,41754.8,11923.9,5696.4
,,,,,,,,2152,41167.3,11759.4,5611.8
,,,,,,,,2153,41233.1,11773.5,5621.2
,,,,,,,,2154,41764.2,11928.6,5696.4
,,,,,,,,2155,42210.7,12050.8,5752.8
,,,,,,,,2156,44010.8,12572.5,6001.9
,,,,,,,,2157,43813.4,12511.4,5973.7
,,,,,,,,2158,42065,12013.2,5734
,,,,,,,,2159,39428.3,11261.2,5376.8
,,,,,,,,2160,36382.7,10391.7,4958.5
,,,,,,,,2161,33952.8,9696.1,4624.8
,,,,,,,,2162,32444.1,9263.7,4422.7
,,,,,,,,2163,31720.3,9061.6,4324
,,,,,,,,2164,31438.3,8977,4286.4
,,,,,,,,2165,31574.6,9014.6,4305.2
,,,,,,,,2166,32458.2,9273.1,4422.7
,,,,,,,,2167,33769.5,9644.4,4601.3
,,,,,,,,2168,35701.2,10194.3,4864.5
,,,,,,,,2169,38140.5,10894.6,5198.2
,,,,,,,,2170,39715,11345.8,5414.4
,,,,,,,,2171,40311.9,11510.3,5494.3
,,,,,,,,2172,40415.3,11538.5,5508.4
,,,,,,,,2173,40391.8,11533.8,5503.7
,,,,,,,,2174,40138,11463.3,5470.8
,,,,,,,,2175,39874.8,11388.1,5433.2
,,,,,,,,2176,40109.8,11453.9,5466.1
,,,,,,,,2177,41275.4,11787.6,5625.9
,,,,,,,,2178,43019.1,12285.8,5865.6
,,,,,,,,2179,44283.4,12647.7,6034.8
,,,,,,,,2180,45759.2,13066,6241.6
,,,,,,,,2181,44598.3,12737,6077.1
,,,,,,,,2182,41698.4,11909.8,5687
,,,,,,,,2183,37985.4,10847.6,5174.7
,,,,,,,,2184,34568.5,9870,4714.1
,,,,,,,,2185,32317.2,9226.1,4403.9
,,,,,,,,2186,31085.8,8878.3,4239.4
,,,,,,,,2187,30629.9,8746.7,4173.6
,,,,,,,,2188,30700.4,8765.5,4183
,,,,,,,,2189,31800.2,9085.1,4333.4
,,,,,,,,2190,35358.1,10095.6,4817.5
,,,,,,,,2191,41435.2,11834.6,5649.4
,,,,,,,,2192,45068.3,12873.3,6147.6
,,,,,,,,2193,46149.3,13183.5,6288.6
,,,,,,,,2194,46605.2,13310.4,6354.4
,,,,,,,,2195,46835.5,13376.2,6382.6
,,,,,,,,2196,46492.4,13277.5,6335.6
,,,,,,,,2197,45829.7,13089.5,6246.3
,,,,,,,,2198,45340.9,12948.5,6180.5
,,,,,,,,2199,44513.7,12708.8,6067.7
,,,,,,,,2200,43860.4,12525.5,5978.4
,,,,,,,,2201,43827.5,12516.1,5978.4
,,,,,,,,2202,44452.6,12694.7,6058.3
,,,,,,,,2203,44917.9,12831,6119.4
,,,,,,,,2204,47399.5,13536,6462.5
,,,,,,,,2205,47606.3,13597.1,6490.7
,,,,,,,,2206,44748.7,12779.3,6100.6
,,,,,,,,2207,40415.3,11538.5,5508.4
,,,,,,,,2208,36359.2,10382.3,4958.5
,,,,,,,,2209,33854.1,9667.9,4615.4
,,,,,,,,2210,32580.4,9301.3,4441.5
,,,,,,,,2211,32049.3,9155.6,4366.3
,,,,,,,,2212,32110.4,9169.7,4375.7
,,,,,,,,2213,33261.9,9498.7,4530.8
,,,,,,,,2214,36801,10509.2,5014.9
,,,,,,,,2215,42694.8,12191.8,5818.6
,,,,,,,,2216,45909.6,13113,6260.4
,,,,,,,,2217,46201,13192.9,6298
,,,,,,,,2218,46130.5,13174.1,6288.6
,,,,,,,,2219,46055.3,13150.6,6279.2
,,,,,,,,2220,45655.8,13037.8,6222.8
,,,,,,,,2221,45049.5,12863.9,6142.9
,,,,,,,,2222,44551.3,12722.9,6072.4
,,,,,,,,2223,43883.9,12530.2,5983.1
,,,,,,,,2224,43428,12403.3,5922
,,,,,,,,2225,43395.1,12393.9,5917.3
,,,,,,,,2226,43818.1,12511.4,5973.7
,,,,,,,,2227,44245.8,12638.3,6030.1
,,,,,,,,2228,46703.9,13338.6,6368.5
,,,,,,,,2229,46971.8,13418.5,6406.1
,,,,,,,,2230,43865.1,12525.5,5978.4
,,,,,,,,2231,39428.3,11261.2,5376.8
,,,,,,,,2232,35376.9,10100.3,4822.2
,,,,,,,,2233,32712,9343.6,4460.3
,,,,,,,,2234,31391.3,8967.6,4277
,,,,,,,,2235,30709.8,8770.2,4187.7
,,,,,,,,2236,30611.1,8742,4173.6
,,,,,,,,2237,31508.8,8995.8,4291.1
,,,,,,,,2238,34831.7,9949.9,4747
,,,,,,,,2239,40546.9,11580.8,5527.2
,,,,,,,,2240,43775.8,12502,5969
,,,,,,,,2241,44330.4,12661.8,6044.2
,,,,,,,,2242,44462,12699.4,6063
,,,,,,,,2243,44753.4,12784,6100.6
,,,,,,,,2244,44758.1,12784,6100.6
,,,,,,,,2245,44368,12671.2,6048.9
,,,,,,,,2246,44264.6,12643,6034.8
,,,,,,,,2247,43888.6,12534.9,5983.1
,,,,,,,,2248,43418.6,12403.3,5917.3
,,,,,,,,2249,43423.3,12403.3,5922
,,,,,,,,2250,43827.5,12516.1,5978.4
,,,,,,,,2251,44227,12628.9,6025.4
,,,,,,,,2252,46356.1,13239.9,6321.5
,,,,,,,,2253,46257.4,13207,6307.4
,,,,,,,,2254,43240,12346.9,5893.8
,,,,,,,,2255,38948.9,11120.2,5311
,,,,,,,,2256,34892.8,9964,4756.4
,,,,,,,,2257,32453.5,9268.4,4422.7
,,,,,,,,2258,31161,8897.1,4244.1
,,,,,,,,2259,30587.6,8732.6,4168.9
,,,,,,,,2260,30592.3,8732.6,4168.9
,,,,,,,,2261,31654.5,9038.1,4319.3
,,,,,,,,2262,35005.6,9996.9,4770.5
,,,,,,,,2263,40875.9,11674.8,5574.2
,,,,,,,,2264,44245.8,12638.3,6030.1
,,,,,,,,2265,44932,12831,6124.1
,,,,,,,,2266,45279.8,12929.7,6171.1
,,,,,,,,2267,45519.5,13000.2,6204
,,,,,,,,2268,45369.1,12957.9,6185.2
,,,,,,,,2269,44903.8,12826.3,6119.4
,,,,,,,,2270,44598.3,12737,6077.1
,,,,,,,,2271,43818.1,12516.1,5973.7
,,,,,,,,2272,43188.3,12337.5,5884.4
,,,,,,,,2273,43052,12295.2,5870.3
,,,,,,,,2274,43343.4,12379.8,5907.9
,,,,,,,,2275,43620.7,12455,5945.5
,,,,,,,,2276,45707.5,13051.9,6232.2
,,,,,,,,2277,46186.9,13188.2,6298
,,,,,,,,2278,43785.2,12502,5969
,,,,,,,,2279,39799.6,11369.3,5428.5
,,,,,,,,2280,35964.4,10269.5,4902.1
,,,,,,,,2281,33398.2,9536.3,4554.3
,,,,,,,,2282,32058.7,9155.6,4366.3
,,,,,,,,2283,31443,8981.7,4286.4
,,,,,,,,2284,31410.1,8967.6,4281.7
,,,,,,,,2285,32242,9207.3,4394.5
,,,,,,,,2286,34953.9,9982.8,4765.8
,,,,,,,,2287,39141.6,11181.3,5339.2
,,,,,,,,2288,42356.4,12097.8,5776.3
,,,,,,,,2289,43818.1,12516.1,5973.7
,,,,,,,,2290,44527.8,12713.5,6072.4
,,,,,,,,2291,44711.1,12769.9,6095.9
,,,,,,,,2292,44288.1,12647.7,6039.5
,,,,,,,,2293,43587.8,12450.3,5940.8
,,,,,,,,2294,42958,12267,5856.2
,,,,,,,,2295,42046.2,12008.5,5734
,,,,,,,,2296,41284.8,11792.3,5625.9
,,,,,,,,2297,41162.6,11754.7,5611.8
,,,,,,,,2298,41425.8,11829.9,5649.4
,,,,,,,,2299,41585.6,11876.9,5668.2
,,,,,,,,2300,43432.7,12403.3,5922
,,,,,,,,2301,43912.1,12539.6,5983.1
,,,,,,,,2302,41914.6,11970.9,5715.2
,,,,,,,,2303,38770.3,11073.2,5287.5
,,,,,,,,2304,35475.6,10128.5,4836.3
,,,,,,,,2305,33012.8,9428.2,4502.6
,,,,,,,,2306,31584,9019.3,4305.2
,,,,,,,,2307,30860.2,8812.5,4206.5
,,,,,,,,2308,30620.5,8742,4173.6
,,,,,,,,2309,31001.2,8854.8,4225.3
,,,,,,,,2310,32265.5,9212,4399.2
,,,,,,,,2311,34084.4,9733.7,4648.3
,,,,,,,,2312,36899.7,10542.1,5029
,,,,,,,,2313,39686.8,11331.7,5409.7
,,,,,,,,2314,41143.8,11750,5607.1
,,,,,,,,2315,41472.8,11844,5654.1
,,,,,,,,2316,41214.3,11768.8,5621.2
,,,,,,,,2317,40579.8,11590.2,5531.9
,,,,,,,,2318,39766.7,11355.2,5419.1
,,,,,,,,2319,39019.4,11143.7,5315.7
,,,,,,,,2320,38878.4,11106.1,5301.6
,,,,,,,,2321,39597.5,11308.2,5400.3
,,,,,,,,2322,40645.6,11604.3,5541.3
,,,,,,,,2323,41439.9,11834.6,5649.4
,,,,,,,,2324,43099,12309.3,5875
,,,,,,,,2325,43056.7,12295.2,5870.3
,,,,,,,,2326,41078,11731.2,5597.7
,,,,,,,,2327,38102.9,10880.5,5198.2
,,,,,,,,2328,34845.8,9949.9,4747
,,,,,,,,2329,32171.5,9188.5,4385.1
,,,,,,,,2330,30620.5,8746.7,4173.6
,,,,,,,,2331,29699.3,8478.8,4046.7
,,,,,,,,2332,29360.9,8384.8,4004.4
,,,,,,,,2333,29511.3,8427.1,4023.2
,,,,,,,,2334,30352.6,8666.8,4136
,,,,,,,,2335,31800.2,9085.1,4333.4
,,,,,,,,2336,34465.1,9841.8,4695.3
,,,,,,,,2337,37496.6,10711.3,5113.6
,,,,,,,,2338,39386,11251.8,5367.4
,,,,,,,,2339,40044,11435.1,5456.7
,,,,,,,,2340,40424.7,11543.2,5508.4
,,,,,,,,2341,40076.9,11444.5,5461.4
,,,,,,,,2342,38638.7,11035.6,5264
,,,,,,,,2343,37186.4,10617.3,5071.3
,,,,,,,,2344,36378,10387,4958.5
,,,,,,,,2345,36194.7,10335.3,4935
,,,,,,,,2346,36608.3,10452.8,4991.4
,,,,,,,,2347,37604.7,10739.5,5123
,,,,,,,,2348,40485.8,11562,5517.8
,,,,,,,,2349,41924,11975.6,5715.2
,,,,,,,,2350,39663.3,11322.3,5409.7
,,,,,,,,2351,36222.9,10344.7,4935
,,,,,,,,2352,33045.7,9437.6,4507.3
,,,,,,,,2353,30921.3,8831.3,4215.9
,,,,,,,,2354,29887.3,8535.2,4074.9
,,,,,,,,2355,29501.9,8427.1,4023.2
,,,,,,,,2356,29525.4,8431.8,4023.2
,,,,,,,,2357,30601.7,8737.3,4173.6
,,,,,,,,2358,34018.6,9714.9,4638.9
,,,,,,,,2359,39602.2,11308.2,5400.3
,,,,,,,,2360,43357.5,12384.5,5907.9
,,,,,,,,2361,44687.6,12760.5,6095.9
,,,,,,,,2362,45251.6,12920.3,6166.4
,,,,,,,,2363,45754.5,13066,6241.6
,,,,,,,,2364,45759.2,13066,6241.6
,,,,,,,,2365,45387.9,12962.6,6189.9
,,,,,,,,2366,45049.5,12863.9,6142.9
,,,,,,,,2367,44316.3,12657.1,6044.2
,,,,,,,,2368,43813.4,12511.4,5973.7
,,,,,,,,2369,43818.1,12516.1,5973.7
,,,,,,,,2370,44330.4,12661.8,6044.2
,,,,,,,,2371,44772.2,12784,6100.6
,,,,,,,,2372,46661.6,13324.5,6359.1
,,,,,,,,2373,46736.8,13348,6373.2
,,,,,,,,2374,43498.5,12422.1,5931.4
,,,,,,,,2375,39066.4,11157.8,5325.1
,,,,,,,,2376,34944.5,9982.8,4765.8
,,,,,,,,2377,32472.3,9273.1,4427.4
,,,,,,,,2378,31222.1,8920.6,4258.2
,,,,,,,,2379,30658.1,8756.1,4178.3
,,,,,,,,2380,30611.1,8742,4173.6
,,,,,,,,2381,31663.9,9042.8,4319.3
,,,,,,,,2382,34953.9,9982.8,4765.8
,,,,,,,,2383,40382.4,11533.8,5503.7
,,,,,,,,2384,43785.2,12502,5969
,,,,,,,,2385,44462,12699.4,6063
,,,,,,,,2386,44748.7,12779.3,6100.6
,,,,,,,,2387,45040.1,12863.9,6142.9
,,,,,,,,2388,44936.7,12831,6124.1
,,,,,,,,2389,44664.1,12755.8,6091.2
,,,,,,,,2390,44556,12722.9,6072.4
,,,,,,,,2391,43954.4,12549,5992.5
,,,,,,,,2392,43437.4,12403.3,5922
,,,,,,,,2393,43507.9,12426.8,5931.4
,,,,,,,,2394,43855.7,12525.5,5978.4
,,,,,,,,2395,44156.5,12610.1,6020.7
,,,,,,,,2396,46111.7,13169.4,6288.6
,,,,,,,,2397,46285.6,13221.1,6312.1
,,,,,,,,2398,43122.5,12314,5879.7
,,,,,,,,2399,38681,11045,5273.4
,,,,,,,,2400,34671.9,9902.9,4723.5
,,,,,,,,2401,32195,9197.9,4389.8
,,,,,,,,2402,30921.3,8826.6,4215.9
,,,,,,,,2403,30352.6,8666.8,4136
,,,,,,,,2404,30352.6,8666.8,4136
,,,,,,,,2405,31363.1,8958.2,4272.3
,,,,,,,,2406,34653.1,9893.5,4723.5
,,,,,,,,2407,40142.7,11463.3,5475.5
,,,,,,,,2408,43818.1,12516.1,5973.7
,,,,,,,,2409,44739.3,12779.3,6100.6
,,,,,,,,2410,44899.1,12821.6,6119.4
,,,,,,,,2411,45110.6,12882.7,6147.6
,,,,,,,,2412,44988.4,12849.8,6133.5
,,,,,,,,2413,44541.9,12718.2,6072.4
,,,,,,,,2414,44335.1,12661.8,6044.2
,,,,,,,,2415,43813.4,12511.4,5973.7
,,,,,,,,2416,43357.5,12384.5,5907.9
,,,,,,,,2417,43465.6,12412.7,5926.7
,,,,,,,,2418,43930.9,12549,5987.8
,,,,,,,,2419,44377.4,12671.2,6053.6
,,,,,,,,2420,46360.8,13239.9,6321.5
,,,,,,,,2421,46356.1,13239.9,6321.5
,,,,,,,,2422,43277.6,12356.3,5903.2
,,,,,,,,2423,38948.9,11124.9,5311
,,,,,,,,2424,34996.2,9992.2,4770.5
,,,,,,,,2425,32420.6,9259,4418
,,,,,,,,2426,31067,8873.6,4234.7
,,,,,,,,2427,30451.3,8695,4150.1
,,,,,,,,2428,30432.5,8690.3,4150.1
,,,,,,,,2429,31377.2,8962.9,4277
,,,,,,,,2430,34704.8,9912.3,4728.2
,,,,,,,,2431,40114.5,11458.6,5466.1
,,,,,,,,2432,43606.6,12450.3,5945.5
,,,,,,,,2433,44490.2,12708.8,6067.7
,,,,,,,,2434,44753.4,12784,6100.6
,,,,,,,,2435,44908.5,12826.3,6119.4
,,,,,,,,2436,44946.1,12835.7,6124.1
,,,,,,,,2437,44772.2,12784,6100.6
,,,,,,,,2438,44720.5,12769.9,6100.6
,,,,,,,,2439,44184.7,12614.8,6025.4
,,,,,,,,2440,43771.1,12497.3,5969
,,,,,,,,2441,43902.7,12539.6,5983.1
,,,,,,,,2442,44419.7,12685.3,6053.6
,,,,,,,,2443,44556,12722.9,6072.4
,,,,,,,,2444,46168.1,13183.5,6293.3
,,,,,,,,2445,46403.1,13254,6326.2
,,,,,,,,2446,43583.1,12445.6,5940.8
,,,,,,,,2447,39390.7,11251.8,5367.4
,,,,,,,,2448,35381.6,10100.3,4822.2
,,,,,,,,2449,32857.7,9385.9,4479.1
,,,,,,,,2450,31602.8,9024,4309.9
,,,,,,,,2451,31001.2,8850.1,4225.3
,,,,,,,,2452,31001.2,8854.8,4225.3
,,,,,,,,2453,31964.7,9132.1,4356.9
,,,,,,,,2454,35160.7,10039.2,4794
,,,,,,,,2455,40358.9,11524.4,5503.7
,,,,,,,,2456,43738.2,12492.6,5959.6
,,,,,,,,2457,44400.9,12680.6,6053.6
,,,,,,,,2458,44635.9,12746.4,6086.5
,,,,,,,,2459,44842.7,12807.5,6114.7
,,,,,,,,2460,44556,12722.9,6072.4
,,,,,,,,2461,44048.4,12577.2,6001.9
,,,,,,,,2462,43752.3,12497.3,5964.3
,,,,,,,,2463,43080.2,12304.6,5875
,,,,,,,,2464,42304.7,12083.7,5766.9
,,,,,,,,2465,41971,11985,5719.9
,,,,,,,,2466,41731.3,11919.2,5691.7
,,,,,,,,2467,41383.5,11815.8,5644.7
,,,,,,,,2468,42788.8,12220,5837.4
,,,,,,,,2469,43616,12455,5945.5
,,,,,,,,2470,41345.9,11811.1,5635.3
,,,,,,,,2471,37961.9,10842.9,5174.7
,,,,,,,,2472,34310,9799.5,4676.5
,,,,,,,,2473,31748.5,9066.3,4328.7
,,,,,,,,2474,30253.9,8638.6,4126.6
,,,,,,,,2475,29403.2,8398.9,4009.1
,,,,,,,,2476,29224.6,8347.2,3985.6
,,,,,,,,2477,29553.6,8441.2,4027.9
,,,,,,,,2478,30822.6,8803.1,4201.8
,,,,,,,,2479,32448.8,9268.4,4422.7
,,,,,,,,2480,35376.9,10100.3,4822.2
,,,,,,,,2481,37971.3,10842.9,5174.7
,,,,,,,,2482,39564.6,11298.8,5390.9
,,,,,,,,2483,40189.7,11477.4,5480.2
,,,,,,,,2484,40025.2,11430.4,5456.7
,,,,,,,,2485,39437.7,11261.2,5376.8
,,,,,,,,2486,38709.2,11054.4,5278.1
,,,,,,,,2487,38070,10875.8,5193.5
,,,,,,,,2488,37849.1,10810,5160.6
,,,,,,,,2489,38004.2,10852.3,5179.4
,,,,,,,,2490,38478.9,10988.6,5245.2
,,,,,,,,2491,38709.2,11054.4,5278.1
,,,,,,,,2492,40199.1,11482.1,5480.2
,,,,,,,,2493,40894.7,11674.8,5574.2
,,,,,,,,2494,38878.4,11106.1,5301.6
,,,,,,,,2495,35879.8,10246,4888
,,,,,,,,2496,32857.7,9385.9,4479.1
,,,,,,,,2497,30456,8695,4150.1
,,,,,,,,2498,28942.6,8262.6,3943.3
,,,,,,,,2499,28054.3,8013.5,3821.1
,,,,,,,,2500,27711.2,7910.1,3774.1
,,,,,,,,2501,27772.3,7933.6,3783.5
,,,,,,,,2502,28420.9,8116.9,3872.8
,,,,,,,,2503,29337.4,8380.1,3999.7
,,,,,,,,2504,31532.3,9005.2,4295.8
,,,,,,,,2505,34545,9865.3,4709.4
,,,,,,,,2506,36848,10523.3,5024.3
,,,,,,,,2507,38060.6,10871.1,5188.8
,,,,,,,,2508,38742.1,11063.8,5282.8
,,,,,,,,2509,38887.8,11106.1,5301.6
,,,,,,,,2510,38601.1,11021.5,5264
,,,,,,,,2511,38361.4,10955.7,5231.1
,,,,,,,,2512,38441.3,10979.2,5240.5
,,,,,,,,2513,39061.7,11157.8,5325.1
,,,,,,,,2514,39973.5,11416.3,5452
,,,,,,,,2515,40330.7,11515,5499
,,,,,,,,2516,41797.1,11933.3,5696.4
,,,,,,,,2517,42445.7,12126,5790.4
,,,,,,,,2518,40029.9,11430.4,5456.7
,,,,,,,,2519,36650.6,10466.9,4996.1
,,,,,,,,2520,33421.7,9545.7,4554.3
,,,,,,,,2521,31057.6,8873.6,4234.7
,,,,,,,,2522,29699.3,8478.8,4046.7
,,,,,,,,2523,29003.7,8286.1,3952.7
,,,,,,,,2524,28858,8239.1,3933.9
,,,,,,,,2525,29628.8,8460,4037.3
,,,,,,,,2526,32260.8,9212,4399.2
,,,,,,,,2527,36044.3,10293,4911.5
,,,,,,,,2528,40194.4,11477.4,5480.2
,,,,,,,,2529,43277.6,12356.3,5898.5
,,,,,,,,2530,45486.6,12990.8,6199.3
,,,,,,,,2531,47253.8,13493.7,6443.7
,,,,,,,,2532,48438.2,13832.1,6603.5
,,,,,,,,2533,49176.1,14043.6,6706.9
,,,,,,,,2534,49683.7,14189.3,6772.7
,,,,,,,,2535,49824.7,14231.6,6791.5
,,,,,,,,2536,49796.5,14217.5,6786.8
,,,,,,,,2537,49716.6,14198.7,6777.4
,,,,,,,,2538,49317.1,14081.2,6721
,,,,,,,,2539,48395.9,13818,6594.1
,,,,,,,,2540,48701.4,13912,6641.1
,,,,,,,,2541,49232.5,14057.7,6711.6
,,,,,,,,2542,45787.4,13075.4,6241.6
,,,,,,,,2543,41059.2,11726.5,5597.7
,,,,,,,,2544,36645.9,10466.9,4996.1
,,,,,,,,2545,33586.2,9592.7,4577.8
,,,,,,,,2546,31823.7,9085.1,4338.1
,,,,,,,,2547,30747.4,8779.6,4192.4
,,,,,,,,2548,30296.2,8652.7,4126.6
,,,,,,,,2549,30958.9,8840.7,4220.6
,,,,,,,,2550,33529.8,9578.6,4573.1
,,,,,,,,2551,37543.6,10720.7,5118.3
,,,,,,,,2552,41989.8,11994.4,5724.6
,,,,,,,,2553,44598.3,12737,6077.1
,,,,,,,,2554,46177.5,13188.2,6293.3
,,,,,,,,2555,47343.1,13521.9,6453.1
,,,,,,,,2556,47930.6,13691.1,6533
,,,,,,,,2557,48179.7,13761.6,6570.6
,,,,,,,,2558,48668.5,13897.9,6636.4
,,,,,,,,2559,48720.2,13912,6645.8
,,,,,,,,2560,48616.8,13888.5,6627
,,,,,,,,2561,48504,13850.9,6612.9
,,,,,,,,2562,48076.3,13728.7,6551.8
,,,,,,,,2563,46863.7,13385.6,6387.3
,,,,,,,,2564,47028.2,13432.6,6410.8
,,,,,,,,2565,47465.3,13554.8,6471.9
,,,,,,,,2566,44024.9,12572.5,6001.9
,,,,,,,,2567,39362.5,11242.4,5362.7
,,,,,,,,2568,35203,10053.3,4798.7
,,,,,,,,2569,32204.4,9197.9,4389.8
,,,,,,,,2570,30488.9,8709.1,4154.8
,,,,,,,,2571,29558.3,8441.2,4032.6
,,,,,,,,2572,29177.6,8333.1,3976.2
,,,,,,,,2573,29821.5,8516.4,4065.5
,,,,,,,,2574,32345.4,9240.2,4408.6
,,,,,,,,2575,36110.1,10311.8,4920.9
,,,,,,,,2576,39997,11421,5452
,,,,,,,,2577,41938.1,11980.3,5715.2
,,,,,,,,2578,43014.4,12285.8,5860.9
,,,,,,,,2579,43846.3,12525.5,5978.4
,,,,,,,,2580,44231.7,12633.6,6030.1
,,,,,,,,2581,44109.5,12596,6011.3
,,,,,,,,2582,44128.3,12600.7,6016
,,,,,,,,2583,43710,12483.2,5959.6
,,,,,,,,2584,43066.1,12299.9,5870.3
,,,,,,,,2585,42939.2,12267,5856.2
,,,,,,,,2586,43127.2,12314,5879.7
,,,,,,,,2587,43146,12323.4,5884.4
,,,,,,,,2588,44311.6,12657.1,6039.5
,,,,,,,,2589,44603,12737,6081.8
,,,,,,,,2590,41736,11919.2,5691.7
,,,,,,,,2591,37717.5,10772.4,5141.8
,,,,,,,,2592,33887,9677.3,4620.1
,,,,,,,,2593,31353.7,8953.5,4272.3
,,,,,,,,2594,29948.4,8549.3,4079.6
,,,,,,,,2595,29158.8,8328.4,3976.2
,,,,,,,,2596,29013.1,8286.1,3957.4
,,,,,,,,2597,29854.4,8525.8,4070.2
,,,,,,,,2598,32514.6,9287.2,4432.1
,,,,,,,,2599,36678.8,10476.3,5000.8
,,,,,,,,2600,40514,11571.4,5522.5
,,,,,,,,2601,42285.9,12074.3,5762.2
,,,,,,,,2602,43385.7,12389.2,5912.6
,,,,,,,,2603,44241.1,12638.3,6030.1
,,,,,,,,2604,44626.5,12741.7,6081.8
,,,,,,,,2605,44546.6,12722.9,6072.4
,,,,,,,,2606,44560.7,12727.6,6072.4
,,,,,,,,2607,44241.1,12638.3,6030.1
,,,,,,,,2608,43869.8,12530.2,5978.4
,,,,,,,,2609,43804,12511.4,5973.7
,,,,,,,,2610,43644.2,12464.4,5950.2
,,,,,,,,2611,43122.5,12314,5879.7
,,,,,,,,2612,43945,12549,5992.5
,,,,,,,,2613,44974.3,12845.1,6128.8
,,,,,,,,2614,42220.1,12055.5,5757.5
,,,,,,,,2615,38107.6,10880.5,5198.2
,,,,,,,,2616,34154.9,9752.5,4653
,,,,,,,,2617,31574.6,9014.6,4305.2
,,,,,,,,2618,30164.6,8615.1,4112.5
,,,,,,,,2619,29450.2,8408.3,4013.8
